run,step,p,curvature/arith_eps,curvature/eta_star,curvature/eta_star_rho,curvature/eta_star_rho_threshold,curvature/gHg,curvature/gg,curvature/verdict_code_gradient,eta_reason,certified,eta_defined,rho_over_tau
d12-s10,9,0.008779,,,,,,,,,False,False,
d12-s10,9,0.010907,,,,,,,,,False,False,
d12-s10,9,0.012091,,,,,,,,,False,False,
d12-s10,9,0.013095,,,,,,,,,False,False,
d12-s10,9,0.01627,,,,,,,,,False,False,
d12-s10,9,0.017292,,,,,,,,,False,False,
d12-s10,9,0.023996,,,,,,,,,False,False,
d12-s10,9,0.025794,,,,,,,,,False,False,
d12-s10,9,0.034318,,,,,,,,,False,False,
d12-s10,9,0.047805,,,,,,,,,False,False,
d12-s10,9,0.050223,,,,,,,,,False,False,
d12-s10,9,0.050279,,,,,,,,,False,False,
d12-s10,9,0.050397,,,,,,,,,False,False,
d12-s10,9,0.074591,,,,,,,,,False,False,
d12-s10,9,0.10026,,,,,,,,,False,False,
d12-s10,9,0.100293,,,,,,,,,False,False,
d12-s10,9,0.100397,,,,,,,,,False,False,
d12-s10,9,0.106677,,,,,,,,,False,False,
d12-s10,9,0.150112,,,,,,,,,False,False,
d12-s10,9,0.150306,,,,,,,,,False,False,
d12-s10,9,0.150397,,,,,,,,,False,False,
d12-s10,9,0.159127,,,,,,,,,False,False,
d12-s10,9,0.200149,,,,,,,,,False,False,
d12-s10,9,0.200319,,,,,,,,,False,False,
d12-s10,9,0.200397,,,,,,,,,False,False,
d12-s10,9,0.250186,,,,,,,,,False,False,
d12-s10,9,0.250333,,,,,,,,,False,False,
d12-s10,9,0.250397,,,,,,,,,False,False,
d12-s10,9,0.30008,,,,,,,,,False,False,
d12-s10,9,0.300223,,,,,,,,,False,False,
d12-s10,9,0.300397,,,,,,,,,False,False,
d12-s10,9,0.350074,,,,,,,,,False,False,
d12-s10,9,0.350093,,,,,,,,,False,False,
d12-s10,9,0.35026,,,,,,,,,False,False,
d12-s10,9,0.350359,,,,,,,,,False,False,
d12-s10,9,0.350397,,,,,,,,,False,False,
d12-s10,9,0.400106,,,,,,,,,False,False,
d12-s10,9,0.400112,,,,,,,,,False,False,
d12-s10,9,0.400397,,,,,,,,,False,False,
d12-s10,9,0.45012,,,,,,,,,False,False,
d12-s10,9,0.450149,,,,,,,,,False,False,
d12-s10,9,0.450397,,,,,,,,,False,False,
d12-s10,9,0.500133,,,,,,,,,False,False,
d12-s10,9,0.500186,,,,,,,,,False,False,
d12-s10,9,0.500397,,,,,,,,,False,False,
d12-s10,9,0.55,,,,,,,,,False,False,
d12-s10,9,0.550037,,,,,,,,,False,False,
d12-s10,9,0.550146,,,,,,,,,False,False,
d12-s10,9,0.6,,,,,,,,,False,False,
d12-s10,9,0.600074,,,,,,,,,False,False,
d12-s10,9,0.60016,,,,,,,,,False,False,
d12-s10,9,0.65,,,,,,,,,False,False,
d12-s10,9,0.650112,,,,,,,,,False,False,
d12-s10,9,0.650173,,,,,,,,,False,False,
d12-s10,9,0.7,,,,,,,,,False,False,
d12-s10,9,0.700149,,,,,,,,,False,False,
d12-s10,9,0.700186,,,,,,,,,False,False,
d12-s10,9,0.75,,,,,,,,,False,False,
d12-s10,9,0.7502,,,,,,,,,False,False,
d12-s10,9,0.799947,,,,,,,,,False,False,
d12-s10,9,0.8,,,,,,,,,False,False,
d12-s10,9,0.800037,,,,,,,,,False,False,
d12-s10,9,0.84996,,,,,,,,,False,False,
d12-s10,9,0.85,,,,,,,,,False,False,
d12-s10,9,0.850074,,,,,,,,,False,False,
d12-s10,9,0.899973,,,,,,,,,False,False,
d12-s10,9,0.9,,,,,,,,,False,False,
d12-s10,9,0.900112,,,,,,,,,False,False,
d12-s10,9,0.949963,,,,,,,,,False,False,
d12-s10,9,0.949987,,,,,,,,,False,False,
d12-s10,9,0.95,,,,,,,,,False,False,
d12-s10,9,1.0,,,,,,,,,False,False,
d12-s10,17,0.000186,,,,,,,,,False,False,
d12-s10,17,0.000266,,,,,,,,,False,False,
d12-s10,17,0.000372,,,,,,,,,False,False,
d12-s10,17,0.000397,,,,,,,,,False,False,
d12-s10,17,0.000532,,,,,,,,,False,False,
d12-s10,17,0.000558,,,,,,,,,False,False,
d12-s10,17,0.000794,,,,,,,,,False,False,
d12-s10,17,0.000798,,,,,,,,,False,False,
d12-s10,17,0.00093,,,,,,,,,False,False,
d12-s10,17,0.00119,,,,,,,,,False,False,
d12-s10,17,0.00133,,,,,,,,,False,False,
d12-s10,17,0.001674,,,,,,,,,False,False,
d12-s10,17,0.001984,,,,,,,,,False,False,
d12-s10,17,0.002394,,,,,,,,,False,False,
d12-s10,17,0.003162,,,,,,,,,False,False,
d12-s10,17,0.003571,,,,,,,,,False,False,
d12-s10,17,0.004522,,,,,,,,,False,False,
d12-s10,17,0.006138,,,,,,,,,False,False,
d12-s10,17,0.006746,1.1920928955078125e-07,0.38771523854851675,0.6114684386470083,9.5367431640625e-07,10.896903571335585,4.22489556760056,0.0,,True,True,641171.1295227254
d12-s10,17,0.007626,,,,,,,,,False,False,
d12-s10,17,0.008779,,,,,,,,,False,False,
d12-s10,17,0.010907,,,,,,,,,False,False,
d12-s10,17,0.012091,,,,,,,,,False,False,
d12-s10,17,0.013095,,,,,,,,,False,False,
d12-s10,17,0.01627,,,,,,,,,False,False,
d12-s10,17,0.017292,,,,,,,,,False,False,
d12-s10,17,0.023996,,,,,,,,,False,False,
d12-s10,17,0.025794,,,,,,,,,False,False,
d12-s10,17,0.034318,,,,,,,,,False,False,
d12-s10,17,0.047805,,,,,,,,,False,False,
d12-s10,17,0.050223,,,,,,,,,False,False,
d12-s10,17,0.050279,,,,,,,,,False,False,
d12-s10,17,0.050397,,,,,,,,,False,False,
d12-s10,17,0.074591,,,,,,,,,False,False,
d12-s10,17,0.10026,,,,,,,,,False,False,
d12-s10,17,0.100293,,,,,,,,,False,False,
d12-s10,17,0.100397,,,,,,,,,False,False,
d12-s10,17,0.106677,,,,,,,,,False,False,
d12-s10,17,0.150112,,,,,,,,,False,False,
d12-s10,17,0.150306,,,,,,,,,False,False,
d12-s10,17,0.150397,,,,,,,,,False,False,
d12-s10,17,0.159127,,,,,,,,,False,False,
d12-s10,17,0.200149,,,,,,,,,False,False,
d12-s10,17,0.200319,,,,,,,,,False,False,
d12-s10,17,0.200397,,,,,,,,,False,False,
d12-s10,17,0.250186,,,,,,,,,False,False,
d12-s10,17,0.250333,,,,,,,,,False,False,
d12-s10,17,0.250397,,,,,,,,,False,False,
d12-s10,17,0.30008,,,,,,,,,False,False,
d12-s10,17,0.300223,,,,,,,,,False,False,
d12-s10,17,0.300397,,,,,,,,,False,False,
d12-s10,17,0.350074,,,,,,,,,False,False,
d12-s10,17,0.350093,,,,,,,,,False,False,
d12-s10,17,0.35026,,,,,,,,,False,False,
d12-s10,17,0.350359,,,,,,,,,False,False,
d12-s10,17,0.350397,,,,,,,,,False,False,
d12-s10,17,0.400106,,,,,,,,,False,False,
d12-s10,17,0.400112,,,,,,,,,False,False,
d12-s10,17,0.400397,,,,,,,,,False,False,
d12-s10,17,0.45012,,,,,,,,,False,False,
d12-s10,17,0.450149,,,,,,,,,False,False,
d12-s10,17,0.450397,,,,,,,,,False,False,
d12-s10,17,0.500133,,,,,,,,,False,False,
d12-s10,17,0.500186,,,,,,,,,False,False,
d12-s10,17,0.500397,,,,,,,,,False,False,
d12-s10,17,0.55,,,,,,,,,False,False,
d12-s10,17,0.550037,,,,,,,,,False,False,
d12-s10,17,0.550146,,,,,,,,,False,False,
d12-s10,17,0.6,,,,,,,,,False,False,
d12-s10,17,0.600074,,,,,,,,,False,False,
d12-s10,17,0.60016,,,,,,,,,False,False,
d12-s10,17,0.65,,,,,,,,,False,False,
d12-s10,17,0.650112,,,,,,,,,False,False,
d12-s10,17,0.650173,,,,,,,,,False,False,
d12-s10,17,0.7,,,,,,,,,False,False,
d12-s10,17,0.700149,,,,,,,,,False,False,
d12-s10,17,0.700186,,,,,,,,,False,False,
d12-s10,17,0.75,,,,,,,,,False,False,
d12-s10,17,0.7502,,,,,,,,,False,False,
d12-s10,17,0.799947,,,,,,,,,False,False,
d12-s10,17,0.8,,,,,,,,,False,False,
d12-s10,17,0.800037,,,,,,,,,False,False,
d12-s10,17,0.84996,,,,,,,,,False,False,
d12-s10,17,0.85,,,,,,,,,False,False,
d12-s10,17,0.850074,,,,,,,,,False,False,
d12-s10,17,0.899973,,,,,,,,,False,False,
d12-s10,17,0.9,,,,,,,,,False,False,
d12-s10,17,0.900112,,,,,,,,,False,False,
d12-s10,17,0.949963,,,,,,,,,False,False,
d12-s10,17,0.949987,,,,,,,,,False,False,
d12-s10,17,0.95,,,,,,,,,False,False,
d12-s10,17,1.0,,,,,,,,,False,False,
d12-s10,33,0.000186,,,,,,,,,False,False,
d12-s10,33,0.000266,,,,,,,,,False,False,
d12-s10,33,0.000372,,,,,,,,,False,False,
d12-s10,33,0.000397,,,,,,,,,False,False,
d12-s10,33,0.000532,,,,,,,,,False,False,
d12-s10,33,0.000558,,,,,,,,,False,False,
d12-s10,33,0.000794,,,,,,,,,False,False,
d12-s10,33,0.000798,,,,,,,,,False,False,
d12-s10,33,0.00093,,,,,,,,,False,False,
d12-s10,33,0.00119,,,,,,,,,False,False,
d12-s10,33,0.00133,,,,,,,,,False,False,
d12-s10,33,0.001674,,,,,,,,,False,False,
d12-s10,33,0.001984,,,,,,,,,False,False,
d12-s10,33,0.002394,,,,,,,,,False,False,
d12-s10,33,0.003162,,,,,,,,,False,False,
d12-s10,33,0.003571,,,,,,,,,False,False,
d12-s10,33,0.004522,,,,,,,,,False,False,
d12-s10,33,0.006138,,,,,,,,,False,False,
d12-s10,33,0.006746,,,,,,,,,False,False,
d12-s10,33,0.007626,,,,,,,,,False,False,
d12-s10,33,0.008779,,,,,,,,,False,False,
d12-s10,33,0.010907,,,,,,,,,False,False,
d12-s10,33,0.012091,,,,,,,,,False,False,
d12-s10,33,0.013095,1.1920928955078125e-07,0.7500110974977072,0.5659270599410441,9.5367431640625e-07,4.28474995704202,3.2136100177843394,0.0,,True,True,593417.5328047402
d12-s10,33,0.01627,,,,,,,,,False,False,
d12-s10,33,0.017292,,,,,,,,,False,False,
d12-s10,33,0.023996,,,,,,,,,False,False,
d12-s10,33,0.025794,,,,,,,,,False,False,
d12-s10,33,0.034318,,,,,,,,,False,False,
d12-s10,33,0.047805,,,,,,,,,False,False,
d12-s10,33,0.050223,,,,,,,,,False,False,
d12-s10,33,0.050279,,,,,,,,,False,False,
d12-s10,33,0.050397,,,,,,,,,False,False,
d12-s10,33,0.074591,,,,,,,,,False,False,
d12-s10,33,0.10026,,,,,,,,,False,False,
d12-s10,33,0.100293,,,,,,,,,False,False,
d12-s10,33,0.100397,,,,,,,,,False,False,
d12-s10,33,0.106677,,,,,,,,,False,False,
d12-s10,33,0.150112,,,,,,,,,False,False,
d12-s10,33,0.150306,,,,,,,,,False,False,
d12-s10,33,0.150397,,,,,,,,,False,False,
d12-s10,33,0.159127,,,,,,,,,False,False,
d12-s10,33,0.200149,,,,,,,,,False,False,
d12-s10,33,0.200319,,,,,,,,,False,False,
d12-s10,33,0.200397,,,,,,,,,False,False,
d12-s10,33,0.250186,,,,,,,,,False,False,
d12-s10,33,0.250333,,,,,,,,,False,False,
d12-s10,33,0.250397,,,,,,,,,False,False,
d12-s10,33,0.30008,,,,,,,,,False,False,
d12-s10,33,0.300223,,,,,,,,,False,False,
d12-s10,33,0.300397,,,,,,,,,False,False,
d12-s10,33,0.350074,,,,,,,,,False,False,
d12-s10,33,0.350093,,,,,,,,,False,False,
d12-s10,33,0.35026,,,,,,,,,False,False,
d12-s10,33,0.350359,,,,,,,,,False,False,
d12-s10,33,0.350397,,,,,,,,,False,False,
d12-s10,33,0.400106,,,,,,,,,False,False,
d12-s10,33,0.400112,,,,,,,,,False,False,
d12-s10,33,0.400397,,,,,,,,,False,False,
d12-s10,33,0.45012,,,,,,,,,False,False,
d12-s10,33,0.450149,,,,,,,,,False,False,
d12-s10,33,0.450397,,,,,,,,,False,False,
d12-s10,33,0.500133,,,,,,,,,False,False,
d12-s10,33,0.500186,,,,,,,,,False,False,
d12-s10,33,0.500397,,,,,,,,,False,False,
d12-s10,33,0.55,,,,,,,,,False,False,
d12-s10,33,0.550037,,,,,,,,,False,False,
d12-s10,33,0.550146,,,,,,,,,False,False,
d12-s10,33,0.6,,,,,,,,,False,False,
d12-s10,33,0.600074,,,,,,,,,False,False,
d12-s10,33,0.60016,,,,,,,,,False,False,
d12-s10,33,0.65,,,,,,,,,False,False,
d12-s10,33,0.650112,,,,,,,,,False,False,
d12-s10,33,0.650173,,,,,,,,,False,False,
d12-s10,33,0.7,,,,,,,,,False,False,
d12-s10,33,0.700149,,,,,,,,,False,False,
d12-s10,33,0.700186,,,,,,,,,False,False,
d12-s10,33,0.75,,,,,,,,,False,False,
d12-s10,33,0.7502,,,,,,,,,False,False,
d12-s10,33,0.799947,,,,,,,,,False,False,
d12-s10,33,0.8,,,,,,,,,False,False,
d12-s10,33,0.800037,,,,,,,,,False,False,
d12-s10,33,0.84996,,,,,,,,,False,False,
d12-s10,33,0.85,,,,,,,,,False,False,
d12-s10,33,0.850074,,,,,,,,,False,False,
d12-s10,33,0.899973,,,,,,,,,False,False,
d12-s10,33,0.9,,,,,,,,,False,False,
d12-s10,33,0.900112,,,,,,,,,False,False,
d12-s10,33,0.949963,,,,,,,,,False,False,
d12-s10,33,0.949987,,,,,,,,,False,False,
d12-s10,33,0.95,,,,,,,,,False,False,
d12-s10,33,1.0,,,,,,,,,False,False,
d12-s10,41,0.000186,,,,,,,,,False,False,
d12-s10,41,0.000266,,,,,,,,,False,False,
d12-s10,41,0.000372,,,,,,,,,False,False,
d12-s10,41,0.000397,,,,,,,,,False,False,
d12-s10,41,0.000532,,,,,,,,,False,False,
d12-s10,41,0.000558,,,,,,,,,False,False,
d12-s10,41,0.000794,,,,,,,,,False,False,
d12-s10,41,0.000798,,,,,,,,,False,False,
d12-s10,41,0.00093,,,,,,,,,False,False,
d12-s10,41,0.00119,,,,,,,,,False,False,
d12-s10,41,0.00133,,,,,,,,,False,False,
d12-s10,41,0.001674,,,,,,,,,False,False,
d12-s10,41,0.001984,,,,,,,,,False,False,
d12-s10,41,0.002394,,,,,,,,,False,False,
d12-s10,41,0.003162,,,,,,,,,False,False,
d12-s10,41,0.003571,,,,,,,,,False,False,
d12-s10,41,0.004522,,,,,,,,,False,False,
d12-s10,41,0.006138,,,,,,,,,False,False,
d12-s10,41,0.006746,,,,,,,,,False,False,
d12-s10,41,0.007626,,,,,,,,,False,False,
d12-s10,41,0.008779,,,,,,,,,False,False,
d12-s10,41,0.010907,,,,,,,,,False,False,
d12-s10,41,0.012091,,,,,,,,,False,False,
d12-s10,41,0.013095,,,,,,,,,False,False,
d12-s10,41,0.01627,1.1920928955078125e-07,0.6272564782233803,0.6256652764490624,9.5367431640625e-07,5.318757095528546,3.3362248442668503,0.0,,True,True,656057.5929178521
d12-s10,41,0.017292,,,,,,,,,False,False,
d12-s10,41,0.023996,,,,,,,,,False,False,
d12-s10,41,0.025794,,,,,,,,,False,False,
d12-s10,41,0.034318,,,,,,,,,False,False,
d12-s10,41,0.047805,,,,,,,,,False,False,
d12-s10,41,0.050223,,,,,,,,,False,False,
d12-s10,41,0.050279,,,,,,,,,False,False,
d12-s10,41,0.050397,,,,,,,,,False,False,
d12-s10,41,0.074591,,,,,,,,,False,False,
d12-s10,41,0.10026,,,,,,,,,False,False,
d12-s10,41,0.100293,,,,,,,,,False,False,
d12-s10,41,0.100397,,,,,,,,,False,False,
d12-s10,41,0.106677,,,,,,,,,False,False,
d12-s10,41,0.150112,,,,,,,,,False,False,
d12-s10,41,0.150306,,,,,,,,,False,False,
d12-s10,41,0.150397,,,,,,,,,False,False,
d12-s10,41,0.159127,,,,,,,,,False,False,
d12-s10,41,0.200149,,,,,,,,,False,False,
d12-s10,41,0.200319,,,,,,,,,False,False,
d12-s10,41,0.200397,,,,,,,,,False,False,
d12-s10,41,0.250186,,,,,,,,,False,False,
d12-s10,41,0.250333,,,,,,,,,False,False,
d12-s10,41,0.250397,,,,,,,,,False,False,
d12-s10,41,0.30008,,,,,,,,,False,False,
d12-s10,41,0.300223,,,,,,,,,False,False,
d12-s10,41,0.300397,,,,,,,,,False,False,
d12-s10,41,0.350074,,,,,,,,,False,False,
d12-s10,41,0.350093,,,,,,,,,False,False,
d12-s10,41,0.35026,,,,,,,,,False,False,
d12-s10,41,0.350359,,,,,,,,,False,False,
d12-s10,41,0.350397,,,,,,,,,False,False,
d12-s10,41,0.400106,,,,,,,,,False,False,
d12-s10,41,0.400112,,,,,,,,,False,False,
d12-s10,41,0.400397,,,,,,,,,False,False,
d12-s10,41,0.45012,,,,,,,,,False,False,
d12-s10,41,0.450149,,,,,,,,,False,False,
d12-s10,41,0.450397,,,,,,,,,False,False,
d12-s10,41,0.500133,,,,,,,,,False,False,
d12-s10,41,0.500186,,,,,,,,,False,False,
d12-s10,41,0.500397,,,,,,,,,False,False,
d12-s10,41,0.55,,,,,,,,,False,False,
d12-s10,41,0.550037,,,,,,,,,False,False,
d12-s10,41,0.550146,,,,,,,,,False,False,
d12-s10,41,0.6,,,,,,,,,False,False,
d12-s10,41,0.600074,,,,,,,,,False,False,
d12-s10,41,0.60016,,,,,,,,,False,False,
d12-s10,41,0.65,,,,,,,,,False,False,
d12-s10,41,0.650112,,,,,,,,,False,False,
d12-s10,41,0.650173,,,,,,,,,False,False,
d12-s10,41,0.7,,,,,,,,,False,False,
d12-s10,41,0.700149,,,,,,,,,False,False,
d12-s10,41,0.700186,,,,,,,,,False,False,
d12-s10,41,0.75,,,,,,,,,False,False,
d12-s10,41,0.7502,,,,,,,,,False,False,
d12-s10,41,0.799947,,,,,,,,,False,False,
d12-s10,41,0.8,,,,,,,,,False,False,
d12-s10,41,0.800037,,,,,,,,,False,False,
d12-s10,41,0.84996,,,,,,,,,False,False,
d12-s10,41,0.85,,,,,,,,,False,False,
d12-s10,41,0.850074,,,,,,,,,False,False,
d12-s10,41,0.899973,,,,,,,,,False,False,
d12-s10,41,0.9,,,,,,,,,False,False,
d12-s10,41,0.900112,,,,,,,,,False,False,
d12-s10,41,0.949963,,,,,,,,,False,False,
d12-s10,41,0.949987,,,,,,,,,False,False,
d12-s10,41,0.95,,,,,,,,,False,False,
d12-s10,41,1.0,,,,,,,,,False,False,
d12-s10,65,0.000186,,,,,,,,,False,False,
d12-s10,65,0.000266,,,,,,,,,False,False,
d12-s10,65,0.000372,,,,,,,,,False,False,
d12-s10,65,0.000397,,,,,,,,,False,False,
d12-s10,65,0.000532,,,,,,,,,False,False,
d12-s10,65,0.000558,,,,,,,,,False,False,
d12-s10,65,0.000794,,,,,,,,,False,False,
d12-s10,65,0.000798,,,,,,,,,False,False,
d12-s10,65,0.00093,,,,,,,,,False,False,
d12-s10,65,0.00119,,,,,,,,,False,False,
d12-s10,65,0.00133,,,,,,,,,False,False,
d12-s10,65,0.001674,,,,,,,,,False,False,
d12-s10,65,0.001984,,,,,,,,,False,False,
d12-s10,65,0.002394,,,,,,,,,False,False,
d12-s10,65,0.003162,,,,,,,,,False,False,
d12-s10,65,0.003571,,,,,,,,,False,False,
d12-s10,65,0.004522,,,,,,,,,False,False,
d12-s10,65,0.006138,,,,,,,,,False,False,
d12-s10,65,0.006746,,,,,,,,,False,False,
d12-s10,65,0.007626,,,,,,,,,False,False,
d12-s10,65,0.008779,,,,,,,,,False,False,
d12-s10,65,0.010907,,,,,,,,,False,False,
d12-s10,65,0.012091,,,,,,,,,False,False,
d12-s10,65,0.013095,,,,,,,,,False,False,
d12-s10,65,0.01627,,,,,,,,,False,False,
d12-s10,65,0.017292,,,,,,,,,False,False,
d12-s10,65,0.023996,,,,,,,,,False,False,
d12-s10,65,0.025794,1.1920928955078125e-07,0.44318804208040186,0.6788410792875108,9.5367431640625e-07,6.552773020283432,2.904110645056696,0.0,,True,True,711816.4635549809
d12-s10,65,0.034318,,,,,,,,,False,False,
d12-s10,65,0.047805,,,,,,,,,False,False,
d12-s10,65,0.050223,,,,,,,,,False,False,
d12-s10,65,0.050279,,,,,,,,,False,False,
d12-s10,65,0.050397,,,,,,,,,False,False,
d12-s10,65,0.074591,,,,,,,,,False,False,
d12-s10,65,0.10026,,,,,,,,,False,False,
d12-s10,65,0.100293,,,,,,,,,False,False,
d12-s10,65,0.100397,,,,,,,,,False,False,
d12-s10,65,0.106677,,,,,,,,,False,False,
d12-s10,65,0.150112,,,,,,,,,False,False,
d12-s10,65,0.150306,,,,,,,,,False,False,
d12-s10,65,0.150397,,,,,,,,,False,False,
d12-s10,65,0.159127,,,,,,,,,False,False,
d12-s10,65,0.200149,,,,,,,,,False,False,
d12-s10,65,0.200319,,,,,,,,,False,False,
d12-s10,65,0.200397,,,,,,,,,False,False,
d12-s10,65,0.250186,,,,,,,,,False,False,
d12-s10,65,0.250333,,,,,,,,,False,False,
d12-s10,65,0.250397,,,,,,,,,False,False,
d12-s10,65,0.30008,,,,,,,,,False,False,
d12-s10,65,0.300223,,,,,,,,,False,False,
d12-s10,65,0.300397,,,,,,,,,False,False,
d12-s10,65,0.350074,,,,,,,,,False,False,
d12-s10,65,0.350093,,,,,,,,,False,False,
d12-s10,65,0.35026,,,,,,,,,False,False,
d12-s10,65,0.350359,,,,,,,,,False,False,
d12-s10,65,0.350397,,,,,,,,,False,False,
d12-s10,65,0.400106,,,,,,,,,False,False,
d12-s10,65,0.400112,,,,,,,,,False,False,
d12-s10,65,0.400397,,,,,,,,,False,False,
d12-s10,65,0.45012,,,,,,,,,False,False,
d12-s10,65,0.450149,,,,,,,,,False,False,
d12-s10,65,0.450397,,,,,,,,,False,False,
d12-s10,65,0.500133,,,,,,,,,False,False,
d12-s10,65,0.500186,,,,,,,,,False,False,
d12-s10,65,0.500397,,,,,,,,,False,False,
d12-s10,65,0.55,,,,,,,,,False,False,
d12-s10,65,0.550037,,,,,,,,,False,False,
d12-s10,65,0.550146,,,,,,,,,False,False,
d12-s10,65,0.6,,,,,,,,,False,False,
d12-s10,65,0.600074,,,,,,,,,False,False,
d12-s10,65,0.60016,,,,,,,,,False,False,
d12-s10,65,0.65,,,,,,,,,False,False,
d12-s10,65,0.650112,,,,,,,,,False,False,
d12-s10,65,0.650173,,,,,,,,,False,False,
d12-s10,65,0.7,,,,,,,,,False,False,
d12-s10,65,0.700149,,,,,,,,,False,False,
d12-s10,65,0.700186,,,,,,,,,False,False,
d12-s10,65,0.75,,,,,,,,,False,False,
d12-s10,65,0.7502,,,,,,,,,False,False,
d12-s10,65,0.799947,,,,,,,,,False,False,
d12-s10,65,0.8,,,,,,,,,False,False,
d12-s10,65,0.800037,,,,,,,,,False,False,
d12-s10,65,0.84996,,,,,,,,,False,False,
d12-s10,65,0.85,,,,,,,,,False,False,
d12-s10,65,0.850074,,,,,,,,,False,False,
d12-s10,65,0.899973,,,,,,,,,False,False,
d12-s10,65,0.9,,,,,,,,,False,False,
d12-s10,65,0.900112,,,,,,,,,False,False,
d12-s10,65,0.949963,,,,,,,,,False,False,
d12-s10,65,0.949987,,,,,,,,,False,False,
d12-s10,65,0.95,,,,,,,,,False,False,
d12-s10,65,1.0,,,,,,,,,False,False,
d12-s10,127,0.000186,,,,,,,,,False,False,
d12-s10,127,0.000266,,,,,,,,,False,False,
d12-s10,127,0.000372,,,,,,,,,False,False,
d12-s10,127,0.000397,,,,,,,,,False,False,
d12-s10,127,0.000532,,,,,,,,,False,False,
d12-s10,127,0.000558,,,,,,,,,False,False,
d12-s10,127,0.000794,,,,,,,,,False,False,
d12-s10,127,0.000798,,,,,,,,,False,False,
d12-s10,127,0.00093,,,,,,,,,False,False,
d12-s10,127,0.00119,,,,,,,,,False,False,
d12-s10,127,0.00133,,,,,,,,,False,False,
d12-s10,127,0.001674,,,,,,,,,False,False,
d12-s10,127,0.001984,,,,,,,,,False,False,
d12-s10,127,0.002394,,,,,,,,,False,False,
d12-s10,127,0.003162,,,,,,,,,False,False,
d12-s10,127,0.003571,,,,,,,,,False,False,
d12-s10,127,0.004522,,,,,,,,,False,False,
d12-s10,127,0.006138,,,,,,,,,False,False,
d12-s10,127,0.006746,,,,,,,,,False,False,
d12-s10,127,0.007626,,,,,,,,,False,False,
d12-s10,127,0.008779,,,,,,,,,False,False,
d12-s10,127,0.010907,,,,,,,,,False,False,
d12-s10,127,0.012091,,,,,,,,,False,False,
d12-s10,127,0.013095,,,,,,,,,False,False,
d12-s10,127,0.01627,,,,,,,,,False,False,
d12-s10,127,0.017292,,,,,,,,,False,False,
d12-s10,127,0.023996,,,,,,,,,False,False,
d12-s10,127,0.025794,,,,,,,,,False,False,
d12-s10,127,0.034318,,,,,,,,,False,False,
d12-s10,127,0.047805,,,,,,,,,False,False,
d12-s10,127,0.050223,,,,,,,,,False,False,
d12-s10,127,0.050279,,,,,,,,,False,False,
d12-s10,127,0.050397,1.1920928955078125e-07,0.5436342215230117,0.5035703786119639,9.5367431640625e-07,5.121316316145139,2.7841228087006606,0.0,,True,True,528031.8133234186
d12-s10,127,0.074591,,,,,,,,,False,False,
d12-s10,127,0.10026,,,,,,,,,False,False,
d12-s10,127,0.100293,,,,,,,,,False,False,
d12-s10,127,0.100397,,,,,,,,,False,False,
d12-s10,127,0.106677,,,,,,,,,False,False,
d12-s10,127,0.150112,,,,,,,,,False,False,
d12-s10,127,0.150306,,,,,,,,,False,False,
d12-s10,127,0.150397,,,,,,,,,False,False,
d12-s10,127,0.159127,,,,,,,,,False,False,
d12-s10,127,0.200149,,,,,,,,,False,False,
d12-s10,127,0.200319,,,,,,,,,False,False,
d12-s10,127,0.200397,,,,,,,,,False,False,
d12-s10,127,0.250186,,,,,,,,,False,False,
d12-s10,127,0.250333,,,,,,,,,False,False,
d12-s10,127,0.250397,,,,,,,,,False,False,
d12-s10,127,0.30008,,,,,,,,,False,False,
d12-s10,127,0.300223,,,,,,,,,False,False,
d12-s10,127,0.300397,,,,,,,,,False,False,
d12-s10,127,0.350074,,,,,,,,,False,False,
d12-s10,127,0.350093,,,,,,,,,False,False,
d12-s10,127,0.35026,,,,,,,,,False,False,
d12-s10,127,0.350359,,,,,,,,,False,False,
d12-s10,127,0.350397,,,,,,,,,False,False,
d12-s10,127,0.400106,,,,,,,,,False,False,
d12-s10,127,0.400112,,,,,,,,,False,False,
d12-s10,127,0.400397,,,,,,,,,False,False,
d12-s10,127,0.45012,,,,,,,,,False,False,
d12-s10,127,0.450149,,,,,,,,,False,False,
d12-s10,127,0.450397,,,,,,,,,False,False,
d12-s10,127,0.500133,,,,,,,,,False,False,
d12-s10,127,0.500186,,,,,,,,,False,False,
d12-s10,127,0.500397,,,,,,,,,False,False,
d12-s10,127,0.55,,,,,,,,,False,False,
d12-s10,127,0.550037,,,,,,,,,False,False,
d12-s10,127,0.550146,,,,,,,,,False,False,
d12-s10,127,0.6,,,,,,,,,False,False,
d12-s10,127,0.600074,,,,,,,,,False,False,
d12-s10,127,0.60016,,,,,,,,,False,False,
d12-s10,127,0.65,,,,,,,,,False,False,
d12-s10,127,0.650112,,,,,,,,,False,False,
d12-s10,127,0.650173,,,,,,,,,False,False,
d12-s10,127,0.7,,,,,,,,,False,False,
d12-s10,127,0.700149,,,,,,,,,False,False,
d12-s10,127,0.700186,,,,,,,,,False,False,
d12-s10,127,0.75,,,,,,,,,False,False,
d12-s10,127,0.7502,,,,,,,,,False,False,
d12-s10,127,0.799947,,,,,,,,,False,False,
d12-s10,127,0.8,,,,,,,,,False,False,
d12-s10,127,0.800037,,,,,,,,,False,False,
d12-s10,127,0.84996,,,,,,,,,False,False,
d12-s10,127,0.85,,,,,,,,,False,False,
