run,depth,seed,segment,arm,metric,family,direction,step,progress,value,estimator_id,dtype
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_update,verdict_code,update,1128,0.30007980845969673,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_random,e_sym,random,1128,0.30007980845969673,0.006406338999959692,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_random,e_lin,random,1128,0.30007980845969673,0.01108261594989895,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_random,verdict_code,random,1128,0.30007980845969673,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_gradient,e_sym,gradient,1128,0.30007980845969673,0.001786555029450312,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_gradient,e_lin,gradient,1128,0.30007980845969673,0.004999708483554273,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_gradient,verdict_code,gradient,1128,0.30007980845969673,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_update,e_sym,update,1128,0.30007980845969673,0.020790963379094078,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_update,e_lin,update,1128,0.30007980845969673,0.009446404832137479,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_update,verdict_code,update,1128,0.30007980845969673,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_random,e_sym,random,1316,0.3500931098696462,7.05270754720226e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_random,e_lin,random,1316,0.3500931098696462,8.083525284899711e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_random,verdict_code,random,1316,0.3500931098696462,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,1316,0.3500931098696462,5.368978499600802e-08,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,1316,0.3500931098696462,4.637815588405001e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,1316,0.3500931098696462,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_update,e_sym,update,1316,0.3500931098696462,1.332480778151127e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_update,e_lin,update,1316,0.3500931098696462,7.911366068116938e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_update,verdict_code,update,1316,0.3500931098696462,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_random,e_sym,random,1316,0.3500931098696462,0.0015926151162697585,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_random,e_lin,random,1316,0.3500931098696462,0.008993410236369783,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_random,verdict_code,random,1316,0.3500931098696462,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_gradient,e_sym,gradient,1316,0.3500931098696462,0.0005351511813030424,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_gradient,e_lin,gradient,1316,0.3500931098696462,0.004342330806379021,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_gradient,verdict_code,gradient,1316,0.3500931098696462,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_update,e_sym,update,1316,0.3500931098696462,0.04425274319493983,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_update,e_lin,update,1316,0.3500931098696462,0.008020467146562621,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_update,verdict_code,update,1316,0.3500931098696462,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_random,e_sym,random,1317,0.3503591380686353,5.505886185072201e-08,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_random,e_lin,random,1317,0.3503591380686353,8.284481724311561e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_random,verdict_code,random,1317,0.3503591380686353,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,1317,0.3503591380686353,1.5163625264171318e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,1317,0.3503591380686353,4.650254998988186e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,1317,0.3503591380686353,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_update,e_sym,update,1317,0.3503591380686353,1.4761452557441496e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_update,e_lin,update,1317,0.3503591380686353,7.573955981482831e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_update,verdict_code,update,1317,0.3503591380686353,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_random,e_sym,random,1317,0.3503591380686353,0.002970963571119364,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_random,e_lin,random,1317,0.3503591380686353,0.009201543016403095,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_random,verdict_code,random,1317,0.3503591380686353,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_gradient,e_sym,gradient,1317,0.3503591380686353,0.0024135339349687676,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_gradient,e_lin,gradient,1317,0.3503591380686353,0.004464946685461311,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_gradient,verdict_code,gradient,1317,0.3503591380686353,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_update,e_sym,update,1317,0.3503591380686353,0.006562347851596864,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_update,e_lin,update,1317,0.3503591380686353,0.008184533252602398,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_update,verdict_code,update,1317,0.3503591380686353,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_random,e_sym,random,1504,0.4001064112795956,1.7924393983214852e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_random,e_lin,random,1504,0.4001064112795956,7.49845738732912e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_random,verdict_code,random,1504,0.4001064112795956,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,1504,0.4001064112795956,4.7481350016847215e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,1504,0.4001064112795956,4.4180187621554625e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,1504,0.4001064112795956,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_update,e_sym,update,1504,0.4001064112795956,1.959035150043268e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_update,e_lin,update,1504,0.4001064112795956,8.015797170426534e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_update,verdict_code,update,1504,0.4001064112795956,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_random,e_sym,random,1504,0.4001064112795956,0.0021643655041868643,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_random,e_lin,random,1504,0.4001064112795956,0.00787282668663791,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_random,verdict_code,random,1504,0.4001064112795956,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_gradient,e_sym,gradient,1504,0.4001064112795956,0.008405573785559164,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_gradient,e_lin,gradient,1504,0.4001064112795956,0.004129645958415714,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_gradient,verdict_code,gradient,1504,0.4001064112795956,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_update,e_sym,update,1504,0.4001064112795956,0.016920318929699914,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_update,e_lin,update,1504,0.4001064112795956,0.007810231862421084,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_update,verdict_code,update,1504,0.4001064112795956,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_random,e_sym,random,1692,0.4501197126895451,1.2296885231276653e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_random,e_lin,random,1692,0.4501197126895451,7.672676282280453e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_random,verdict_code,random,1692,0.4501197126895451,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,1692,0.4501197126895451,8.321991726897917e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,1692,0.4501197126895451,4.3737644205193066e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,1692,0.4501197126895451,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_update,e_sym,update,1692,0.4501197126895451,1.4831410056996321e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_update,e_lin,update,1692,0.4501197126895451,8.462183190071726e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_update,verdict_code,update,1692,0.4501197126895451,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_random,e_sym,random,1692,0.4501197126895451,0.008158782991806005,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_random,e_lin,random,1692,0.4501197126895451,0.007779484018343361,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_random,verdict_code,random,1692,0.4501197126895451,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_gradient,e_sym,gradient,1692,0.4501197126895451,0.0039526623038931685,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_gradient,e_lin,gradient,1692,0.4501197126895451,0.004129079591407606,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_gradient,verdict_code,gradient,1692,0.4501197126895451,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_update,e_sym,update,1692,0.4501197126895451,0.029690533968372,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_update,e_lin,update,1692,0.4501197126895451,0.0077132551307299985,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_update,verdict_code,update,1692,0.4501197126895451,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_random,e_sym,random,1880,0.5001330140994945,0.00012017614608280377,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_random,e_lin,random,1880,0.5001330140994945,7.554356866660021e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_random,verdict_code,random,1880,0.5001330140994945,2.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,1880,0.5001330140994945,8.253417737674046e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,1880,0.5001330140994945,4.19982114833568e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,1880,0.5001330140994945,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_update,e_sym,update,1880,0.5001330140994945,1.0778763140721246e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_update,e_lin,update,1880,0.5001330140994945,8.827072248863911e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_update,verdict_code,update,1880,0.5001330140994945,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_random,e_sym,random,1880,0.5001330140994945,0.3025686036939006,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_random,e_lin,random,1880,0.5001330140994945,0.007339462134624683,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_random,verdict_code,random,1880,0.5001330140994945,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_gradient,e_sym,gradient,1880,0.5001330140994945,0.0007027439664100533,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_gradient,e_lin,gradient,1880,0.5001330140994945,0.004293801722325249,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_gradient,verdict_code,gradient,1880,0.5001330140994945,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_update,e_sym,update,1880,0.5001330140994945,0.00010146157344568106,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_update,e_lin,update,1880,0.5001330140994945,0.006595747158020872,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_update,verdict_code,update,1880,0.5001330140994945,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_random,e_sym,random,2068,0.550146315509444,4.700279368789812e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_random,e_lin,random,2068,0.550146315509444,7.403905415634821e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_random,verdict_code,random,2068,0.550146315509444,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,2068,0.550146315509444,1.0147364618523407e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,2068,0.550146315509444,4.648876628314589e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,2068,0.550146315509444,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_update,e_sym,update,2068,0.550146315509444,4.229600750974108e-05,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_update,e_lin,update,2068,0.550146315509444,8.146905406368931e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_update,verdict_code,update,2068,0.550146315509444,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_random,e_sym,random,2068,0.550146315509444,0.0034177156841624285,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_random,e_lin,random,2068,0.550146315509444,0.006910383672134958,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_random,verdict_code,random,2068,0.550146315509444,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_gradient,e_sym,gradient,2068,0.550146315509444,0.0001837049447339326,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_gradient,e_lin,gradient,2068,0.550146315509444,0.004107155150712361,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_gradient,verdict_code,gradient,2068,0.550146315509444,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_update,e_sym,update,2068,0.550146315509444,0.03127989102420336,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_update,e_lin,update,2068,0.550146315509444,0.007410625535251682,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_update,verdict_code,update,2068,0.550146315509444,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_random,e_sym,random,2256,0.6001596169193935,1.0010875327287e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_random,e_lin,random,2256,0.6001596169193935,6.91924702280622e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_random,verdict_code,random,2256,0.6001596169193935,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_gradient,e_sym,gradient,2256,0.6001596169193935,1.4818510635449888e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_gradient,e_lin,gradient,2256,0.6001596169193935,4.5555988920941297e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_gradient,verdict_code,gradient,2256,0.6001596169193935,0.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_sym_update,e_sym,update,2256,0.6001596169193935,7.181009433275635e-06,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/e_lin_update,e_lin,update,2256,0.6001596169193935,8.229866658188135e-07,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,shadow_fp32,curvature/verdict_code_update,verdict_code,update,2256,0.6001596169193935,1.0,hvp-shadow-fp32-ieee-v1,torch.float32
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_random,e_sym,random,2256,0.6001596169193935,0.002587697184418863,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_random,e_lin,random,2256,0.6001596169193935,0.0070678895613198785,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_random,verdict_code,random,2256,0.6001596169193935,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_gradient,e_sym,gradient,2256,0.6001596169193935,0.004562840399118063,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_lin_gradient,e_lin,gradient,2256,0.6001596169193935,0.004254179602902562,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/verdict_code_gradient,verdict_code,gradient,2256,0.6001596169193935,2.0,,torch.bfloat16
d14-s7,14,7,d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,native,curvature/e_sym_update,e_sym,update,2256,0.6001596169193935,0.0006983260104639438,,torch.bfloat16
