run,arm,step,progress,p1,p2,actual,residual_p1,residual_p2,normalized_residual,direction_norm,loss_before,loss_after,c_gg,c_gHg,c_dhd,c_eta_star,c_Hg_norm,c_verdict_code_gradient,c_verdict_code_update,c_eta_star_rho
d12-s7,shadow_fp32,1135,0.4503968253968254,-0.016825256018958516,0.03455523122095061,0.03430354595184326,0.051128801970801774,-0.000251685269107349,-0.00728356489638402,646.8618200703519,1.8178149461746216,1.8521184921264648,8.47794040278224,74.78297252409213,0.10276097447981825,0.11336725616317245,44.38369677611289,0.0,1.0,0.5786741358704174
d12-s7,shadow_fp32,1261,0.5003968253968254,-0.0855647762737202,-0.04844651430841136,-0.0498279333114624,0.03573684296225779,-0.0013814190030510404,-0.027723786865012503,597.7029051743219,1.799981951713562,1.7501540184020996,10.823801109121586,148.07226164716096,0.07423652393061766,0.07309810081049109,72.94483498099834,0.0,1.0,0.6170058219889594
d12-s7,shadow_fp32,1386,0.55,0.019272011515541587,0.04750001345272931,0.04665875434875488,0.027386742833213296,-0.0008412591039744302,-0.017710712962463217,557.5651593573068,1.7178516387939453,1.7645103931427002,10.08199986691819,109.23757290289501,0.05645600387437545,0.09229425003684788,61.36339545856726,0.0,1.0,0.5606467588760858
d12-s7,shadow_fp32,1512,0.6,-0.07786470593747047,-0.04724449246380235,-0.04879355430603027,0.029071151631440195,-0.0015490618422279237,-0.03174726383965185,496.8683886568325,1.7048933506011963,1.656099796295166,11.79125142330376,153.83214556496733,0.06124042694733624,0.07665011353770664,76.0184848943313,0.0,1.0,0.5893156003881784
d12-s7,shadow_fp32,1638,0.65,-0.029698026422254668,-0.0115693790517514,-0.011751770973205566,0.0179462554490491,-0.00018239192145416694,-0.015520377470768164,449.2651132580619,1.6356440782546997,1.6238923072814941,10.520826860211528,77.94194361071344,0.036257294741006536,0.13498286510224256,44.08140921791231,0.0,1.0,0.5451183790883966
d12-s7,shadow_fp32,1764,0.7,-0.01498052818549861,-0.002658414552027354,-0.002817869186401367,0.012162658999097242,-0.00015945463437401323,-0.05658695412246901,391.98374152002106,1.600689172744751,1.5978713035583496,11.317276405058374,102.78759160728944,0.02464422726694251,0.11010352736249714,59.84492371852204,0.0,1.0,0.5105548558897803
d12-s7,shadow_fp32,1890,0.75,-0.01701856658386481,-0.008851240136667795,-0.0091172456741333,0.007901320909731509,-0.00026600553746550584,-0.02917608529736068,339.3600090350851,1.533482551574707,1.5243653059005737,12.829441631012354,172.1468385368341,0.01633465289439403,0.07452615302178349,85.8324484762081,0.0,1.0,0.5599428097647936
d12-s7,shadow_fp32,2016,0.8,-0.006828591278912603,-0.002842906037161119,-0.0028737783432006836,0.00395481293571192,-3.0872306039564715e-05,-0.010742758261996138,281.5511478037834,1.5292346477508545,1.5263608694076538,12.933477286114702,162.4352958425821,0.007971370483502969,0.07962233342837435,83.63023801981873,0.0,1.0,0.5400816459849157
d12-s7,shadow_fp32,2142,0.85,0.0038805547114727,0.00629631361801216,0.006289482116699219,0.002408927405226519,-6.831501312941357e-06,-0.0010850001647627844,224.55596143165766,1.4872875213623047,1.493577003479004,12.453614419349552,163.94473236562118,0.004831517813078921,0.07596227240516723,83.42190844956565,0.0,1.0,0.5568902809223567
d12-s7,shadow_fp32,2268,0.9,0.002945710621774668,0.004137498069029648,0.004132747650146484,0.0011870370283718163,-4.750418883163812e-06,-0.0011481380302560261,163.57356756934382,1.459455966949463,1.4635887145996094,12.783177802550709,162.1712706675336,0.002383574894509961,0.0788251689089705,83.28752371078218,0.0,1.0,0.5445961350308337
d12-s7,shadow_fp32,2394,0.95,-0.001284420417968559,-0.0008754941182388966,-0.0008748769760131836,0.00040954344195537535,6.171422257130431e-07,0.0007049073350195176,100.34143871201437,1.4224791526794434,1.4216042757034302,12.431340953626686,140.1520141555586,0.0008178525994593247,0.08869898180577553,74.8325821632381,0.0,1.0,0.5311896731137427
d12-s7,shadow_fp32,2520,1.0,0.001915599398869439,0.002016547439410733,0.0020166635513305664,0.00010106415246112737,1.1611191983330188e-07,5.757624753851125e-05,34.787689252278184,1.3954180479049683,1.3974347114562988,12.259183066564987,126.51413350331602,0.00020189608108258777,0.09689971173255252,70.97419166731912,0.0,1.0,0.5091055425321235
d12-s8,native,1,0.0003968253968253968,-0.03534665144411659,-0.035204346721045186,-0.03511810302734375,0.0002285484167728405,8.624369370143631e-05,0.002449802417434997,33.01294544931292,10.398523330688477,10.363405227661133,4.376791579485127,0.0049952703128973135,0.0002846094461428021,,0.6208241681846601,2.0,2.0,0.0038460280389532382
d12-s8,native,2,0.0007936507936507937,-0.06679849604193111,-0.06773671093296427,-0.06724739074707031,-0.00044889470513920227,0.0004893201858939544,0.0072238551171787905,51.71394790440128,10.363405227661133,10.296157836914062,4.378900387091694,0.004631079774202242,-0.0018764297820663203,,0.6481068143478923,2.0,2.0,0.003414704614820363
d12-s8,native,3,0.0011904761904761906,-0.10302310760458805,-0.10746306174913989,-0.1060342788696289,-0.0030111712650408573,0.0014287828795109814,0.013295572043594944,69.69004422972924,10.296157836914062,10.190123558044434,4.4021476728222195,-0.005038904775583949,-0.008879908289103667,,0.722760468722446,2.0,2.0,-0.0033228402062113827
d12-s8,native,5,0.001984126984126984,-0.23222341077456576,-0.2592324579650438,-0.26238250732421875,-0.030159096549652986,-0.0031500493591749557,-0.0120055616180332,126.50251549415786,10.024406433105469,9.76202392578125,4.660283530757825,-0.292076942665349,-0.05401809438095609,,1.2605555086881872,2.0,2.0,-0.10733197711502082
d12-s8,native,9,0.0035714285714285713,-0.7525849859680848,-0.5036792424223338,-0.3795595169067383,0.3730254690613465,0.12411972551559547,0.24642612810222064,270.9484504881861,7.630566596984863,7.251007080078125,18.44699408777835,176.61791075574055,0.4978114870915019,0.10444577228234919,101.11900604049889,2.0,2.0,0.40666720120659244
d12-s8,native,17,0.006746031746031746,-0.12880123853163675,-0.08322761562142605,-0.08352422714233398,0.04527701138930276,-0.0002966115209079301,-0.0035512034179313403,377.6239238110689,5.3134541511535645,5.2299299240112305,4.09921092097401,10.222138924503412,0.0911472458204214,0.40101303173916203,8.394000949652014,2.0,2.0,0.6014819962115915
d12-s8,native,33,0.013095238095238096,-0.1331236797398856,-0.016900013127801497,-0.03335380554199219,0.0997698741978934,-0.01645379241419069,-0.49331079757827007,597.0761920173471,4.8535966873168945,4.820242881774902,3.3134796448658594,4.6570499303629855,0.2324473332241682,0.7114975562668266,4.404169705124355,2.0,2.0,0.5809044394568065
d12-s8,native,41,0.01626984126984127,-0.2085396076967381,-0.08846548701285072,-0.10456323623657227,0.10397637146016583,-0.01609774922372155,-0.1539522857469781,735.3207273706414,4.622559070587158,4.517995834350586,3.2301748115627724,4.767757531045983,0.24014824136777477,0.6775040027788735,4.329761843157659,2.0,2.0,0.6126848462246828
d12-s8,native,65,0.025793650793650792,-0.20543240376914262,-0.11305270894527417,-0.11473894119262695,0.09069346257651567,-0.0016862322473527869,-0.01469625072207955,860.8701060751855,3.9769129753112793,3.8621740341186523,2.946476964885807,6.151373903855264,0.18475938964773692,0.47899493851920705,5.320037664965059,2.0,2.0,0.6736059175858256
d12-s8,native,127,0.0503968253968254,-0.08609053615839261,0.052522049254586214,0.04459095001220703,0.13068148617059966,-0.007931099242379183,-0.15100513698419032,1183.6339646480233,2.9327969551086426,2.9773879051208496,2.906592948078434,3.591657670530976,0.27722517082595766,0.8092622445414557,5.207410548519548,2.0,2.0,0.4045582016198336
d12-s8,native,253,0.1003968253968254,-0.07252787547418563,0.07646368317615401,0.04940390586853027,0.1219317813427159,-0.02705977730762374,-0.3538905815625503,798.7063184314208,2.393291473388672,2.442695379257202,4.270298478539252,6.2526121723592665,0.2979831173006793,0.6829623141215813,8.142827667061551,2.0,2.0,0.3715841085190868
d12-s8,native,379,0.1503968253968254,-0.15213973034879322,-0.052601605471341795,-0.05632734298706055,0.09581238736173267,-0.0037257375157187522,-0.06614438597919707,745.1625986514217,2.1810660362243652,2.1247386932373047,4.419523180694679,9.658288920350365,0.19907624975490285,0.4575886284973918,10.49081801721786,2.0,2.0,0.43792842105905655
d12-s8,native,401,0.15912698412698412,-0.02230916714790438,0.04610428938201149,0.039021968841552734,0.061331135989457115,-0.007082320540458757,-0.15361521965507327,747.3352092818327,2.1702113151550293,2.209233283996582,4.040046775007337,6.946034692060469,0.13682691305983175,0.5816335440456746,8.731556592348047,2.0,2.0,0.39577839067964204
d12-s8,native,505,0.2003968253968254,-0.10981829100708038,-0.0563447953018788,-0.05987071990966797,0.04994757109741241,-0.003525924607789166,-0.05889230350176225,724.7753248926746,2.01816725730896,1.958296537399292,3.7336032341352445,8.646284689308247,0.10694699141040315,0.43181590339630077,8.874961532493602,2.0,2.0,0.5041955052247767
d12-s8,native,631,0.2503968253968254,-0.13645747784953915,-0.08163219104448774,-0.0738985538482666,0.06255892400127255,0.007733637196221138,0.09473759184053356,724.8620538442336,2.023183822631836,1.9492852687835693,3.9002570686258022,5.0206419624151915,0.10965057361010283,0.7768442955748182,9.554691718264877,2.0,2.0,0.2660700285122666
d12-s8,native,757,0.3003968253968254,-0.09115642122445952,-0.01925238710897348,-0.021618962287902832,0.06953745893655669,-0.002366575178929353,-0.10946756589947894,740.9924173195923,1.9173921346664429,1.89577317237854,4.218549451035187,13.550000462355626,0.14380806823097209,0.3113320521836946,12.374016660935672,2.0,2.0,0.5331470879014589
d12-s8,native,883,0.3503968253968254,0.0032191141610509073,0.055507842310561425,0.05817699432373047,0.054957880162679565,0.0026691520131690433,0.04587985412784196,750.17450135845,1.9087998867034912,1.9669768810272217,4.406044535847381,12.467359999848549,0.10457745629902103,0.35340637760527527,11.780868815968455,2.0,2.0,0.5041650532180605
d12-s8,native,1009,0.4003968253968254,-0.004889108413658746,0.036932485673044496,0.03880441188812256,0.04369352030178131,0.0018719262150780624,0.048240035707151914,694.9052264613831,1.9387754201889038,1.9775798320770264,4.733094894378744,12.777896274917083,0.08364318817340648,0.37041268707664926,12.637327534686866,2.0,2.0,0.46476296195859224
d12-s8,native,1135,0.4503968253968254,-0.07152665802646577,-0.03966336832619716,-0.04085731506347656,0.030669342962989204,-0.0011939467372794055,-0.029222349423217633,641.9849775166455,1.9298701286315918,1.8890128135681152,6.332628224559833,28.82258089081562,0.06372657940053722,0.21971065840872492,22.91480924135055,2.0,2.0,0.49983265312222147
d12-s8,native,1261,0.5003968253968254,-0.030468786459756293,0.012340477548761018,0.008130788803100586,0.03859957526285688,-0.004209688745660432,-0.3411285121687276,597.7934784580508,1.7268075942993164,1.734938383102417,6.003167729939088,22.95653566955253,0.08561852801703462,0.26150146591591983,19.417828330921893,2.0,2.0,0.48252014969708085
d12-s8,native,1386,0.55,-0.016762174945318564,0.012879534919197019,0.011793017387390137,0.0285551923327087,-0.001086517531806882,-0.08435999736197163,552.1323263530812,1.7510402202606201,1.7628332376480103,7.6524944165536954,48.36935676014204,0.059283419729031166,0.15820955516323107,36.06061295304248,2.0,2.0,0.48488159180671114
d12-s8,native,1512,0.6,-0.05919600299549142,-0.03404030414379479,-0.03587913513183594,0.023316867863655485,-0.0018388309880411485,-0.05125070549455732,499.0647319936152,1.6948134899139404,1.6589343547821045,8.032976409168679,52.07491490576668,0.05031139770339326,0.15425808037718217,36.245159720749406,2.0,2.0,0.5069210260978078
d12-s8,native,1638,0.65,-0.05262044535169236,-0.038719842614232114,-0.040457725524902344,0.012162719826790014,-0.0017378829106702298,-0.04295552674112974,448.57704557468935,1.7049005031585693,1.664442777633667,9.57726051596307,98.37244766906335,0.027801205474920487,0.09735714361995056,56.67278358498987,2.0,2.0,0.5608907562030829
d12-s8,native,1764,0.7,0.003337006650635079,0.015551444174718255,0.015167713165283203,0.011830706514648124,-0.0003837310094350517,-0.024674943698082867,395.3803660889621,1.637777328491211,1.6529450416564941,8.889599468755847,69.61356281942065,0.024428875048166352,0.1276992457894404,44.93512920134945,2.0,2.0,0.5195971614576566
d12-s8,native,1890,0.75,-0.015143946616641845,-0.006831440817372039,-0.0059708356857299805,0.009173110930911865,0.0008606051316420588,0.12597710419353697,339.8454025678647,1.570911169052124,1.564940333366394,9.993810753407384,94.62220299370198,0.016625011598539612,0.10561803083439697,55.76446820588254,2.0,2.0,0.5367473754453981
d12-s8,native,2016,0.8,-0.0101965871030225,-0.0070723632942868535,-0.005975842475891113,0.004220744627131387,0.0010965208183957402,0.15504305601516877,281.864718961602,1.5735667943954468,1.5675909519195557,10.176830593741537,92.42838391553596,0.0062484476174712944,0.11010503659829704,56.14387599629891,2.0,2.0,0.5160558378349163
d12-s8,native,2142,0.85,0.008151085697055353,0.010353082635015519,0.008718729019165039,0.0005676433221096858,-0.0016343536158504798,-0.1578615445725195,224.7778053822661,1.5276801586151123,1.5363988876342773,10.282854278228568,100.94189254380922,0.004403993875920332,0.10186904583511514,59.64647978135899,2.0,2.0,0.5277518748031261
d12-s8,native,2268,0.9,0.0031341599505368776,0.004571766926344357,0.004155755043029785,0.0010215950924929076,-0.00041601188331457165,-0.09099586440361693,163.3438621536917,1.5043065547943115,1.5084623098373413,10.10796204493627,88.83537465203901,0.002875213951614959,0.11378307441746424,54.64315144298716,2.0,2.0,0.511350162730419
d12-s8,native,2394,0.95,-0.0026738794331077004,-0.002318397720417786,-0.0017681121826171875,0.0009057672504905129,0.0005502855378005985,0.23735596914813845,100.28761856160402,1.484889268875122,1.4831211566925049,10.617058704149796,105.58523425439392,0.0007109634253798292,0.10055438887003244,60.84125617980939,2.0,2.0,0.5326021388604256
d12-s8,native,2520,1.0,0.0012001394016124068,0.001284677434442492,0.0030063390731811523,0.0018061996715687456,0.0017216616387386603,0.5726771321629024,34.78730351631698,1.4470733404159546,1.4500796794891357,10.481038443007144,95.07120569271598,0.00016907606566017044,0.11024408880311659,57.416168007486476,2.0,2.0,0.5114611380860903
d12-s8,shadow_fp32,1,0.0003968253968253968,-0.03534636861214213,-0.035204860040704694,-0.03520011901855469,0.00014624959358744416,4.741022150006602e-06,0.00013466953552790495,33.01294544931292,10.39851188659668,10.363311767578125,4.377751518551678,0.004986901465134238,0.00028301714287487577,877.8500135121153,0.6209982777604061,1.0,1.0,0.0038380872022656548
d12-s8,shadow_fp32,2,0.0007936507936507937,-0.06678958089071599,-0.0677473869911846,-0.06773853302001953,-0.000948952129303543,8.853971165068142e-06,0.00013069096179636028,51.71394790440128,10.363311767578125,10.295573234558105,4.379123878160103,0.004594376637708098,-0.0019156122009372346,953.1486474614816,0.6472046202295308,1.0,1.0,0.0033922774900450392
d12-s8,shadow_fp32,3,0.0011904761904761906,-0.10337617991363479,-0.10795938291316974,-0.10800838470458984,-0.004632204790955052,-4.900179142010297e-05,-0.00045368506856320595,69.69004422972924,10.295573234558105,10.187564849853516,4.404635780141338,-0.005575797167275218,-0.009166405999069902,,0.7246674982134679,1.0,1.0,-0.003666174921826589
d12-s8,shadow_fp32,5,0.001984126984126984,-0.23799209964450996,-0.26585455524476215,-0.26793479919433594,-0.02994269954982598,-0.00208024394957379,-0.007763993164863095,126.50251549415786,10.016189575195312,9.748254776000977,4.695894900163975,-0.32965714672602303,-0.055724911200504365,,1.3095201068089986,1.0,1.0,-0.11616923785066684
d12-s8,shadow_fp32,9,0.0035714285714285713,-0.750623623123924,-0.5014529605629108,-0.38022327423095703,0.370400348892967,0.12122968633195375,0.24175684633682532,270.9484504881861,7.631418228149414,7.251194953918457,18.451672250057108,178.84657780307367,0.49834132512202645,0.10317039597131165,101.65200645377409,0.0,1.0,0.40958761223676904
d12-s8,shadow_fp32,17,0.006746031746031746,-0.12880913060255816,-0.08316780096289718,-0.08297491073608398,0.04583421986647418,0.00019289022681319434,0.002319289732083292,377.6239238110689,5.313449859619141,5.230474948883057,4.0982445568733485,10.209731474864777,0.09128265927932197,0.4014057144365423,8.388140349543585,0.0,1.0,0.6012425334349936
d12-s8,shadow_fp32,33,0.013095238095238096,-0.13262932315934486,-0.016415753191998922,-0.03239631652832031,0.10023300663102455,-0.01598056333632139,-0.4932833435662802,597.0761920173471,4.852974891662598,4.820578575134277,3.3120933072303944,4.654218244906793,0.23242713993469188,0.7116325734949981,4.4021545120935395,0.0,1.0,0.5809385292354444
d12-s8,shadow_fp32,41,0.01626984126984127,-0.20849087835608315,-0.0883100648635741,-0.10455799102783203,0.10393288732825112,-0.016247926164257936,-0.15539631169781123,735.3207273706414,4.622217178344727,4.5176591873168945,3.2273500378849422,4.761068310071593,0.24036162698501812,0.6778625778289687,4.327025746154284,0.0,1.0,0.6124799800135952
d12-s8,shadow_fp32,65,0.025793650793650792,-0.2054249475241212,-0.1128860636802099,-0.11310768127441406,0.09231726624970713,-0.00022161759420416538,-0.001959350520735122,860.8701060751855,3.975722551345825,3.862614870071411,2.9438169528664266,6.148427635057807,0.18507776768782258,0.4787918355062089,5.31874834918394,0.0,1.0,0.6737506889303534
d12-s8,shadow_fp32,127,0.0503968253968254,-0.08674973952016152,0.05250096180404812,0.04543137550354004,0.13218111502370156,-0.0070695863005080795,-0.13465631976218337,1183.6339646480233,2.931997060775757,2.977428436279297,2.916721055765796,3.744755679347188,0.27850140264841927,0.7788815360777447,5.392451627607319,0.0,1.0,0.40662097903903077
d12-s8,shadow_fp32,253,0.1003968253968254,-0.07186264431858122,0.07639398369148323,0.04949522018432617,0.12135786450290739,-0.02689876350715706,-0.35210578382438595,798.7063184314208,2.3929519653320312,2.4424471855163574,4.23308150062229,5.853803963061918,0.2965132560201289,0.7231334577197072,7.809685508047123,0.0,1.0,0.36431438004590816
d12-s8,shadow_fp32,379,0.1503968253968254,-0.15186492815932887,-0.052320594129567105,-0.05783224105834961,0.09403268710097926,-0.005511646928782504,-0.09530405234031221,745.1625986514217,2.1821722984313965,2.124340057373047,4.406302170777906,9.50186874007483,0.19908866805952352,0.463730061034626,10.368270695040112,0.0,1.0,0.43658173382151605
d12-s8,shadow_fp32,401,0.15912698412698412,-0.022230580615418834,0.04600484680563787,0.039244651794433594,0.06147523240985243,-0.006760195011204277,-0.14694527817394706,747.3352092818327,2.169174909591675,2.2084195613861084,4.017367080054947,6.639395510659162,0.1364708548421134,0.6050802476829854,8.489398795339026,0.0,1.0,0.3901942335179556
d12-s8,shadow_fp32,505,0.2003968253968254,-0.1100507619437896,-0.05681728573124724,-0.059113502502441406,0.05093725944134819,-0.0022962167711941678,-0.03884420096913278,724.7753248926746,2.0168895721435547,1.9577760696411133,3.712056785738703,8.396267594616255,0.10646695242508472,0.4421079657012003,8.676950811954656,0.0,1.0,0.5022406150750307
d12-s8,shadow_fp32,631,0.2503968253968254,-0.13656391832026812,-0.08176176674657115,-0.07305240631103516,0.06351151200923297,0.008709360435535995,0.1065211868834921,724.8620538442336,2.0228211879730225,1.9497687816619873,3.8810842833730463,4.812627628532099,0.10960430314739394,0.8064376849693682,9.39077689095571,0.0,1.0,0.2601382415891369
d12-s8,shadow_fp32,757,0.3003968253968254,-0.09103128301857022,-0.019206328250059065,-0.022208690643310547,0.06882259237525967,-0.0030023623932514815,-0.13518862689709352,740.9924173195923,1.9175608158111572,1.8953521251678467,4.20138182415271,13.396606036507782,0.1436499095370223,0.3136153898012159,12.296497420631413,0.0,1.0,0.5315171557564863
d12-s8,shadow_fp32,883,0.3503968253968254,0.003190564751327074,0.055595298697064935,0.05836629867553711,0.05517573392421003,0.0027709999784721745,0.04747602711414653,750.17450135845,1.907652497291565,1.966018795967102,4.397648862406893,12.414887969033433,0.10480946789147572,0.3542238055934124,11.733259874090017,0.0,1.0,0.5045611878332701
d12-s8,shadow_fp32,1009,0.4003968253968254,-0.0045672637208184885,0.03721983971505702,0.03631114959716797,0.04087841331798646,-0.0009086901178890494,-0.024414133022755746,694.9052264613831,1.9393093585968018,1.9756205081939697,4.737616342335711,12.721838895213468,0.08357420687175102,0.37240027808544385,12.622988337372595,0.0,1.0,0.46302854613254885
d12-s8,shadow_fp32,1135,0.4503968253968254,-0.07131232013411344,-0.03943503006965943,-0.03958559036254883,0.03172672977156461,-0.0001505602928894012,-0.0038034115826107123,641.9849775166455,1.9289989471435547,1.8894133567810059,6.33763160282011,28.991784372060817,0.06375458012890803,0.21860094989281317,23.037180143610087,0.0,1.0,0.4998988437046752
d12-s8,shadow_fp32,1261,0.5003968253968254,-0.030797873230989828,0.01197874972426962,0.01018524169921875,0.04098311493020858,-0.0017935080250508703,-0.1497241420293741,597.7934784580508,1.726414680480957,1.7365999221801758,5.986436589884637,22.739956573255988,0.0855532459105189,0.26325628945682183,19.31499513652803,0.0,1.0,0.48118361936825954
d12-s8,shadow_fp32,1386,0.55,-0.01672536403482066,0.01288834464637148,0.010822415351867676,0.027547779386688336,-0.0020659292945038044,-0.1602943862216965,552.1323263530812,1.7518160343170166,1.7626384496688843,7.649081122703186,48.441263743443145,0.05922741736238428,0.15790424385322815,36.15639676145551,0.0,1.0,0.4844240404195243
d12-s8,shadow_fp32,1512,0.6,-0.05907006025133708,-0.033947651086606134,-0.034900665283203125,0.024169394968133952,-0.0009530141965969907,-0.0273064765059265,499.0647319936152,1.6948001384735107,1.6598994731903076,8.047744796744231,52.373778854559475,0.05024481832946188,0.1536598078800576,36.38874503713965,0.0,1.0,0.5073524174746181
d12-s8,shadow_fp32,1638,0.65,-0.052936622950490696,-0.039025420989177946,-0.039404988288879395,0.013531634661611301,-0.0003795672997014485,-0.009632468278351637,448.57704557468935,1.7029147148132324,1.663509726524353,9.605097410527101,99.45628821009375,0.027822403922625503,0.0965760695818154,57.09764096260711,0.0,1.0,0.562034784199295
d12-s8,shadow_fp32,1764,0.7,0.0033588187828393285,0.015609766125628269,0.01533055305480957,0.011971734271970243,-0.0002792130708186985,-0.01788707585825285,395.3803660889621,1.6373076438903809,1.6526381969451904,8.920033049698036,70.38731624923406,0.024501894685577882,0.12672784707564555,45.27135846308894,0.0,1.0,0.5205802027742842
d12-s8,shadow_fp32,1890,0.75,-0.015140725723287687,-0.006840069792518586,-0.007002115249633789,0.008138610473653898,-0.00016204545711520288,-0.023142357893020663,339.8454025678647,1.5713000297546387,1.5642979145050049,10.006140146945533,94.92147089292698,0.016601311861538202,0.10541492933914423,55.9615054436957,0.0,1.0,0.5362184828949383
d12-s8,shadow_fp32,2016,0.8,-0.010241167181578316,-0.007109459990252834,-0.007063508033752441,0.003177659147825874,4.5951956500392584e-05,0.00646349463438761,281.864718961602,1.5745190382003784,1.567455530166626,10.16145000436655,91.75295087994515,0.006263414382650963,0.11074793679020065,55.91939457478376,0.0,1.0,0.5147303039668621
d12-s8,shadow_fp32,2142,0.85,0.008179688512550236,0.010383150187416295,0.010391592979431152,0.0022119044668809165,8.442792014857342e-06,0.0008124636936385773,224.7778053822661,1.5264310836791992,1.5368226766586304,10.255665663531577,100.36568802282375,0.00440692334973212,0.10218298569526449,59.50829057241195,0.0,1.0,0.5266545783571712
d12-s8,shadow_fp32,2268,0.9,0.0031746602041861933,0.004613266585486291,0.004610776901245117,0.001436116697058924,-2.4896842411737535e-06,-0.0005396792478905297,163.3438621536917,1.5039660930633545,1.5085768699645996,10.102899911711592,88.59942124606692,0.002877212762600196,0.11402896056908585,54.54976505508136,0.0,1.0,0.5109930287544194
d12-s8,shadow_fp32,2394,0.95,-0.0027041218699315295,-0.0023500143239991453,-0.002348780632019043,0.0003553412379124865,1.2336919801023485e-06,0.0005249721108094817,100.28761856160402,1.4836441278457642,1.4812953472137451,10.644668546413179,105.90240667062449,0.0007082150918647683,0.10051394374369613,60.90067729495773,0.0,1.0,0.5329882509669045
d12-s8,shadow_fp32,2520,1.0,0.0012205158353377394,0.0013057016448766465,0.0013059377670288086,8.542193169106915e-05,2.3612215216211284e-07,0.00018080658827971858,34.78730351631698,1.44730544090271,1.4486113786697388,10.470963731571633,95.06957184561833,0.00017037161907781413,0.11014001144945969,57.44348523261391,0.0,1.0,0.5114550000195646
d12-s9,native,1,0.0003968253968253968,-0.03547373118514199,-0.035380567947365514,-0.03527355194091797,0.00020017924422402467,0.00010701600644754533,0.0030247113784818112,33.02409183683824,10.396719932556152,10.361446380615234,4.372324825139718,0.0015570385224365935,0.000186326475552963,,0.6472239412572908,2.0,2.0,0.0011505051694917024
d12-s9,native,2,0.0007936507936507937,-0.06721170361137105,-0.06813851421446372,-0.06774616241455078,-0.0005344588031797326,0.00039235179991294056,0.0057581502097041075,51.83510439056026,10.361446380615234,10.293700218200684,4.3763048669219575,0.0030791477550659416,-0.0018536212061853415,,0.6220067443131014,2.0,2.0,0.002366364553622338
d12-s9,native,3,0.0011904761904761906,-0.1031561153130555,-0.1075131843867889,-0.10599422454833984,-0.002838109235284339,0.0015189598384490605,0.014128126211799829,69.99649106807578,10.293700218200684,10.187705993652344,4.400188486171618,-0.001719204796654414,-0.008714138147466808,,0.6865636222636641,2.0,2.0,-0.0011937439554445793
d12-s9,native,5,0.001984126984126984,-0.23163102603111912,-0.25805219979044725,-0.2595043182373047,-0.027873292206185563,-0.0014521184468574422,-0.005595739048664104,126.66231374179974,10.022305488586426,9.762801170349121,4.644057819590662,-0.2228617827374913,-0.05284234751865626,,1.1494167085937657,2.0,2.0,-0.08997239581282894
d12-s9,native,9,0.0035714285714285713,-0.8870181679478387,-0.37624454252167927,-0.09590530395507812,0.7911128639927606,0.28033923856660115,0.7450984848516387,300.8975630845342,7.650117874145508,7.55421257019043,14.620651349896606,-0.443750815519222,1.021547250852319,,17.744494282311035,2.0,2.0,-0.006540217288103572
d12-s9,native,17,0.006746031746031746,-0.12644573121876193,-0.07673695707786679,-0.07610893249511719,0.05033679872364474,0.0006280245827496034,0.00818412153237106,383.70039286459735,5.402894020080566,5.326785087585449,3.8626418042568886,9.356777654568484,0.09941754828179028,0.4128175261673487,8.571228724229174,2.0,2.0,0.5554449297613474
d12-s9,native,33,0.013095238095238096,-0.07690955408726818,0.009139784629031603,0.0003490447998046875,0.07725859888707287,-0.008790739829226915,-0.9618103911665509,566.6487027311508,4.858039855957031,4.858388900756836,3.0599253448444603,3.8830520159448834,0.17209867743259957,0.7880206941033914,4.060054138734393,2.0,2.0,0.5467464452792248
d12-s9,native,41,0.01626984126984127,-0.11693219501115677,-0.024087510838195367,-0.032161712646484375,0.0847704823646724,-0.008074201808289008,-0.25105011965746815,697.3676157400288,4.666311740875244,4.63415002822876,2.9532383429902946,3.507317354739025,0.1856893683459228,0.8420219912520694,3.605157545966962,2.0,2.0,0.5661109649649299
d12-s9,native,65,0.025793650793650792,-0.1460002515339848,-0.06148146212147357,-0.06598424911499023,0.08001600241899456,-0.0045027869935166664,-0.06824033089578234,812.4751402130801,4.01993465423584,3.9539504051208496,2.4403863495770852,3.836504616033708,0.16903757882502246,0.6360962891529187,3.9677176339687503,2.0,2.0,0.6189644039702391
d12-s9,native,127,0.0503968253968254,-0.1346041148198176,-0.0015140250597446003,-0.0069272518157958984,0.1276768630040217,-0.005413226756051298,-0.7814392922324207,1132.2297381608569,3.0406646728515625,3.0337374210357666,2.8745494251094588,14.31965309591007,0.266180179520146,0.20074155469104749,16.110696076902414,2.0,2.0,0.5242437987629095
d12-s9,native,253,0.1003968253968254,-0.21656187702116303,-0.09561656992622082,-0.10679960250854492,0.10976227451261811,-0.011183032582324101,-0.10471043262009667,829.5814581221454,2.5055813789367676,2.3987817764282227,4.3413389405805685,9.914834709528336,0.24189061418988442,0.4378629667329162,10.895453285236457,2.0,2.0,0.4367453890542769
d12-s9,native,379,0.1503968253968254,-0.13398131475162559,-0.06581995616751199,-0.07049894332885742,0.06348237142276816,-0.004678987161345433,-0.06636960698147339,766.7165526953736,2.202960968017578,2.1324620246887207,4.341709120037191,10.200433556487901,0.1363227171682272,0.4256396648234312,11.203708466149264,2.0,2.0,0.4369446940451145
