run,kind,s0,s1,gap,progress,cos
d12-s7,probe_grad,2,2015,2013,0.0007936507936507937,0.009690777677037679
d12-s7,probe_grad,2,2141,2139,0.0007936507936507937,0.010418776552000839
d12-s7,probe_grad,2,2267,2265,0.0007936507936507937,0.009753925226321607
d12-s7,probe_grad,2,2393,2391,0.0007936507936507937,0.010110531504705872
d12-s7,probe_grad,2,2519,2517,0.0007936507936507937,0.009996852235955988
d12-s7,probe_grad,4,8,4,0.0015873015873015873,0.2314217866722692
d12-s7,probe_grad,4,16,12,0.0015873015873015873,0.725778464171072
d12-s7,probe_grad,4,32,28,0.0015873015873015873,0.6014843038881137
d12-s7,probe_grad,4,40,36,0.0015873015873015873,0.5322666566369669
d12-s7,probe_grad,4,64,60,0.0015873015873015873,0.3762933985154559
d12-s7,probe_grad,4,126,122,0.0015873015873015873,0.12257180907829245
d12-s7,probe_grad,4,252,248,0.0015873015873015873,0.06025580962026202
d12-s7,probe_grad,4,378,374,0.0015873015873015873,0.03302274215537834
d12-s7,probe_grad,4,400,396,0.0015873015873015873,0.03451362911873983
d12-s7,probe_grad,4,504,500,0.0015873015873015873,0.032464563464188134
d12-s7,probe_grad,4,630,626,0.0015873015873015873,0.029703566946167863
d12-s7,probe_grad,4,756,752,0.0015873015873015873,0.023140401750280495
d12-s7,probe_grad,4,882,878,0.0015873015873015873,0.015277207150768562
d12-s7,probe_grad,4,1008,1004,0.0015873015873015873,0.01642436814578759
d12-s7,probe_grad,4,1134,1130,0.0015873015873015873,0.014490968242544498
d12-s7,probe_grad,4,1260,1256,0.0015873015873015873,0.011832328388596436
d12-s7,probe_grad,4,1385,1381,0.0015873015873015873,0.012313309670301142
d12-s7,probe_grad,4,1511,1507,0.0015873015873015873,0.009921807566853144
d12-s7,probe_grad,4,1637,1633,0.0015873015873015873,0.00949198483493541
d12-s7,probe_grad,4,1763,1759,0.0015873015873015873,0.008811271566601794
d12-s7,probe_grad,4,1889,1885,0.0015873015873015873,0.011010160499185476
d12-s7,probe_grad,4,2015,2011,0.0015873015873015873,0.010031926206682227
d12-s7,probe_grad,4,2141,2137,0.0015873015873015873,0.010783039362350554
d12-s7,probe_grad,4,2267,2263,0.0015873015873015873,0.010068440764804138
d12-s7,probe_grad,4,2393,2389,0.0015873015873015873,0.01035555978611997
d12-s7,probe_grad,4,2519,2515,0.0015873015873015873,0.010052781191624708
d12-s7,probe_grad,8,16,8,0.0031746031746031746,0.18418006368404086
d12-s7,probe_grad,8,32,24,0.0031746031746031746,0.28252938850238113
d12-s7,probe_grad,8,40,32,0.0031746031746031746,0.24866319284371674
d12-s7,probe_grad,8,64,56,0.0031746031746031746,0.20631525781843063
d12-s7,probe_grad,8,126,118,0.0031746031746031746,0.08475577181120525
d12-s7,probe_grad,8,252,244,0.0031746031746031746,0.054144781669108334
d12-s7,probe_grad,8,378,370,0.0031746031746031746,0.026343162312540518
d12-s7,probe_grad,8,400,392,0.0031746031746031746,0.05327124110986962
d12-s7,probe_grad,8,504,496,0.0031746031746031746,0.00010611093675070626
d12-s7,probe_grad,8,630,622,0.0031746031746031746,0.025223853845203148
d12-s7,probe_grad,8,756,748,0.0031746031746031746,0.01452337393763727
d12-s7,probe_grad,8,882,874,0.0031746031746031746,0.02784043697681387
d12-s7,probe_grad,8,1008,1000,0.0031746031746031746,0.020779545707796075
d12-s7,probe_grad,8,1134,1126,0.0031746031746031746,-0.009801069143185527
d12-s7,probe_grad,8,1260,1252,0.0031746031746031746,0.02639283413139513
d12-s7,probe_grad,8,1385,1377,0.0031746031746031746,0.014850181437919
d12-s7,probe_grad,8,1511,1503,0.0031746031746031746,0.02453468806636656
d12-s7,probe_grad,8,1637,1629,0.0031746031746031746,0.006979853930992697
d12-s7,probe_grad,8,1763,1755,0.0031746031746031746,0.00779923511094551
d12-s7,probe_grad,8,1889,1881,0.0031746031746031746,0.01383767701707919
d12-s7,probe_grad,8,2015,2007,0.0031746031746031746,0.012780806167539143
d12-s7,probe_grad,8,2141,2133,0.0031746031746031746,0.015118364870329096
d12-s7,probe_grad,8,2267,2259,0.0031746031746031746,0.01991459987155658
d12-s7,probe_grad,8,2393,2385,0.0031746031746031746,0.01977821882937413
d12-s7,probe_grad,8,2519,2511,0.0031746031746031746,0.02099797699864568
d12-s7,probe_grad,16,32,16,0.006349206349206349,0.7785081996114185
d12-s7,probe_grad,16,40,24,0.006349206349206349,0.6838040769002506
d12-s7,probe_grad,16,64,48,0.006349206349206349,0.4853434454691121
d12-s7,probe_grad,16,126,110,0.006349206349206349,0.1643616098802961
d12-s7,probe_grad,16,252,236,0.006349206349206349,0.08382737335002485
d12-s7,probe_grad,16,378,362,0.006349206349206349,0.05505768664497269
d12-s7,probe_grad,16,400,384,0.006349206349206349,0.04978559306328139
d12-s7,probe_grad,16,504,488,0.006349206349206349,0.05438739196896716
d12-s7,probe_grad,16,630,614,0.006349206349206349,0.04380828840587669
d12-s7,probe_grad,16,756,740,0.006349206349206349,0.039501663218749095
d12-s7,probe_grad,16,882,866,0.006349206349206349,0.02567731074191862
d12-s7,probe_grad,16,1008,992,0.006349206349206349,0.025126157904581413
d12-s7,probe_grad,16,1134,1118,0.006349206349206349,0.026480896132781147
d12-s7,probe_grad,16,1260,1244,0.006349206349206349,0.01910129780319061
d12-s7,probe_grad,16,1385,1369,0.006349206349206349,0.020719701648869288
d12-s7,probe_grad,16,1511,1495,0.006349206349206349,0.015998638683360007
d12-s7,probe_grad,16,1637,1621,0.006349206349206349,0.01753732178324842
d12-s7,probe_grad,16,1763,1747,0.006349206349206349,0.016534185022955172
d12-s7,probe_grad,16,1889,1873,0.006349206349206349,0.01781475633551565
d12-s7,probe_grad,16,2015,1999,0.006349206349206349,0.01697810203767928
d12-s7,probe_grad,16,2141,2125,0.006349206349206349,0.017822152553133727
d12-s7,probe_grad,16,2267,2251,0.006349206349206349,0.01638720385903311
d12-s7,probe_grad,16,2393,2377,0.006349206349206349,0.016670347164466193
d12-s7,probe_grad,16,2519,2503,0.006349206349206349,0.017114514784542064
d12-s7,probe_grad,32,40,8,0.012698412698412698,0.9130177595878571
d12-s7,probe_grad,32,64,32,0.012698412698412698,0.6383266322814517
d12-s7,probe_grad,32,126,94,0.012698412698412698,0.22639858134544197
d12-s7,probe_grad,32,252,220,0.012698412698412698,0.11279968149399909
d12-s7,probe_grad,32,378,346,0.012698412698412698,0.07510234553011748
d12-s7,probe_grad,32,400,368,0.012698412698412698,0.06646581278561453
d12-s7,probe_grad,32,504,472,0.012698412698412698,0.07204570080741904
d12-s7,probe_grad,32,630,598,0.012698412698412698,0.06085131454420808
d12-s7,probe_grad,32,756,724,0.012698412698412698,0.05370607477863652
d12-s7,probe_grad,32,882,850,0.012698412698412698,0.03869076731425359
d12-s7,probe_grad,32,1008,976,0.012698412698412698,0.037732727191428936
d12-s7,probe_grad,32,1134,1102,0.012698412698412698,0.036211028153918946
d12-s7,probe_grad,32,1260,1228,0.012698412698412698,0.0291416744203123
d12-s7,probe_grad,32,1385,1353,0.012698412698412698,0.030000699207255496
d12-s7,probe_grad,32,1511,1479,0.012698412698412698,0.02456042564333603
d12-s7,probe_grad,32,1637,1605,0.012698412698412698,0.026214189320925965
d12-s7,probe_grad,32,1763,1731,0.012698412698412698,0.024375755518523837
d12-s7,probe_grad,32,1889,1857,0.012698412698412698,0.02486743142325162
d12-s7,probe_grad,32,2015,1983,0.012698412698412698,0.02489350544092995
d12-s7,probe_grad,32,2141,2109,0.012698412698412698,0.02706423992957642
d12-s7,probe_grad,32,2267,2235,0.012698412698412698,0.02522695995669812
d12-s7,probe_grad,32,2393,2361,0.012698412698412698,0.02566277689528912
d12-s7,probe_grad,32,2519,2487,0.012698412698412698,0.025831393882567215
d12-s7,probe_grad,40,64,24,0.015873015873015872,0.7002661116528376
d12-s7,probe_grad,40,126,86,0.015873015873015872,0.24122890359331378
d12-s7,probe_grad,40,252,212,0.015873015873015872,0.12138869766808796
d12-s7,probe_grad,40,378,338,0.015873015873015872,0.08023413125412872
d12-s7,probe_grad,40,400,360,0.015873015873015872,0.07276513126874905
d12-s7,probe_grad,40,504,464,0.015873015873015872,0.0785469072788952
d12-s7,probe_grad,40,630,590,0.015873015873015872,0.0668680071787899
d12-s7,probe_grad,40,756,716,0.015873015873015872,0.05766775333725451
d12-s7,probe_grad,40,882,842,0.015873015873015872,0.04299328209223598
d12-s7,probe_grad,40,1008,968,0.015873015873015872,0.04001768095512574
d12-s7,probe_grad,40,1134,1094,0.015873015873015872,0.04124530265975851
d12-s7,probe_grad,40,1260,1220,0.015873015873015872,0.03098360703954927
d12-s7,probe_grad,40,1385,1345,0.015873015873015872,0.032781734311223144
d12-s7,probe_grad,40,1511,1471,0.015873015873015872,0.026365315706521817
d12-s7,probe_grad,40,1637,1597,0.015873015873015872,0.028924383105633073
d12-s7,probe_grad,40,1763,1723,0.015873015873015872,0.026911598283460823
d12-s7,probe_grad,40,1889,1849,0.015873015873015872,0.027384350056985463
d12-s7,probe_grad,40,2015,1975,0.015873015873015872,0.02712875994687933
d12-s7,probe_grad,40,2141,2101,0.015873015873015872,0.029306113389699052
d12-s7,probe_grad,40,2267,2227,0.015873015873015872,0.027509881673356353
d12-s7,probe_grad,40,2393,2353,0.015873015873015872,0.02827213119023923
d12-s7,probe_grad,40,2519,2479,0.015873015873015872,0.02838885771884255
d12-s7,probe_grad,64,126,62,0.025396825396825397,0.3272673027385142
d12-s7,probe_grad,64,252,188,0.025396825396825397,0.16111743901528774
d12-s7,probe_grad,64,378,314,0.025396825396825397,0.10098119834965537
d12-s7,probe_grad,64,400,336,0.025396825396825397,0.09640403174798642
d12-s7,probe_grad,64,504,440,0.025396825396825397,0.08724333735357248
d12-s7,probe_grad,64,630,566,0.025396825396825397,0.07886637873437237
d12-s7,probe_grad,64,756,692,0.025396825396825397,0.06668605216691613
d12-s7,probe_grad,64,882,818,0.025396825396825397,0.05412447593664459
d12-s7,probe_grad,64,1008,944,0.025396825396825397,0.04707690318368672
d12-s7,probe_grad,64,1134,1070,0.025396825396825397,0.042193704570219134
d12-s7,probe_grad,64,1260,1196,0.025396825396825397,0.039576838592007856
d12-s7,probe_grad,64,1385,1321,0.025396825396825397,0.03877759014821814
d12-s7,probe_grad,64,1511,1447,0.025396825396825397,0.03404784349882748
d12-s7,probe_grad,64,1637,1573,0.025396825396825397,0.03204489912681301
d12-s7,probe_grad,64,1763,1699,0.025396825396825397,0.031582168042977386
d12-s7,probe_grad,64,1889,1825,0.025396825396825397,0.03377305866372047
d12-s7,probe_grad,64,2015,1951,0.025396825396825397,0.03294901789647099
d12-s7,probe_grad,64,2141,2077,0.025396825396825397,0.03396265591347649
d12-s7,probe_grad,64,2267,2203,0.025396825396825397,0.034174569038235965
d12-s7,probe_grad,64,2393,2329,0.025396825396825397,0.03431112308399419
d12-s7,probe_grad,64,2519,2455,0.025396825396825397,0.034490138403148275
d12-s7,probe_grad,126,252,126,0.05,0.2840306385376738
d12-s7,probe_grad,126,378,252,0.05,0.1899213633437854
d12-s7,probe_grad,126,400,274,0.05,0.18376167059811008
d12-s7,probe_grad,126,504,378,0.05,0.14152357461212386
d12-s7,probe_grad,126,630,504,0.05,0.12866960895969135
d12-s7,probe_grad,126,756,630,0.05,0.11238184472362704
d12-s7,probe_grad,126,882,756,0.05,0.10241814167146641
d12-s7,probe_grad,126,1008,882,0.05,0.08794408557955409
d12-s7,probe_grad,126,1134,1008,0.05,0.06179216991442874
d12-s7,probe_grad,126,1260,1134,0.05,0.07205171701322302
d12-s7,probe_grad,126,1385,1259,0.05,0.0633242996504728
d12-s7,probe_grad,126,1511,1385,0.05,0.06852949243818318
d12-s7,probe_grad,126,1637,1511,0.05,0.06238006839855987
d12-s7,probe_grad,126,1763,1637,0.05,0.06207416829263713
d12-s7,probe_grad,126,1889,1763,0.05,0.06371686608333788
d12-s7,probe_grad,126,2015,1889,0.05,0.06258945520822172
d12-s7,probe_grad,126,2141,2015,0.05,0.06389330667980672
d12-s7,probe_grad,126,2267,2141,0.05,0.06414839709351777
d12-s7,probe_grad,126,2393,2267,0.05,0.06475846633448905
d12-s7,probe_grad,126,2519,2393,0.05,0.06630830845113554
d12-s7,probe_grad,252,378,126,0.1,0.4453026180060181
d12-s7,probe_grad,252,400,148,0.1,0.42249663200291465
d12-s7,probe_grad,252,504,252,0.1,0.3170968502292774
d12-s7,probe_grad,252,630,378,0.1,0.32106659354812517
d12-s7,probe_grad,252,756,504,0.1,0.2730801523886433
d12-s7,probe_grad,252,882,630,0.1,0.26632492790496665
d12-s7,probe_grad,252,1008,756,0.1,0.2250561435766164
d12-s7,probe_grad,252,1134,882,0.1,0.17432656633831084
d12-s7,probe_grad,252,1260,1008,0.1,0.19455328030313582
d12-s7,probe_grad,252,1385,1133,0.1,0.17875707947871464
d12-s7,probe_grad,252,1511,1259,0.1,0.1883342275233814
d12-s7,probe_grad,252,1637,1385,0.1,0.16360934385424994
d12-s7,probe_grad,252,1763,1511,0.1,0.16214005446619373
d12-s7,probe_grad,252,1889,1637,0.1,0.17419671833482858
d12-s7,probe_grad,252,2015,1763,0.1,0.17149602520248605
d12-s7,probe_grad,252,2141,1889,0.1,0.16747803067271017
d12-s7,probe_grad,252,2267,2015,0.1,0.16824306776031078
d12-s7,probe_grad,252,2393,2141,0.1,0.16992277134481232
d12-s7,probe_grad,252,2519,2267,0.1,0.1699755760370847
d12-s7,probe_grad,378,400,22,0.15,0.7022748193769078
d12-s7,probe_grad,378,504,126,0.15,0.4705361612469808
d12-s7,probe_grad,378,630,252,0.15,0.45272493531808566
d12-s7,probe_grad,378,756,378,0.15,0.39514440116375105
d12-s7,probe_grad,378,882,504,0.15,0.3359191827646428
d12-s7,probe_grad,378,1008,630,0.15,0.2936365868377495
d12-s7,probe_grad,378,1134,756,0.15,0.24713802247524858
d12-s7,probe_grad,378,1260,882,0.15,0.24909278878881155
d12-s7,probe_grad,378,1385,1007,0.15,0.24140286956374402
d12-s7,probe_grad,378,1511,1133,0.15,0.24004542538097182
d12-s7,probe_grad,378,1637,1259,0.15,0.2320831368776973
d12-s7,probe_grad,378,1763,1385,0.15,0.22691184632213077
d12-s7,probe_grad,378,1889,1511,0.15,0.23551851900037754
d12-s7,probe_grad,378,2015,1637,0.15,0.2329963910707331
d12-s7,probe_grad,378,2141,1763,0.15,0.22919988807843222
d12-s7,probe_grad,378,2267,1889,0.15,0.23364252144080355
d12-s7,probe_grad,378,2393,2015,0.15,0.2353451285648127
d12-s7,probe_grad,378,2519,2141,0.15,0.2379397338814321
d12-s7,probe_grad,400,504,104,0.15873015873015872,0.4899445395900732
d12-s7,probe_grad,400,630,230,0.15873015873015872,0.4628680959299778
d12-s7,probe_grad,400,756,356,0.15873015873015872,0.40306198956759304
d12-s7,probe_grad,400,882,482,0.15873015873015872,0.37069778272717835
d12-s7,probe_grad,400,1008,608,0.15873015873015872,0.3217699409514732
d12-s7,probe_grad,400,1134,734,0.15873015873015872,0.23778678808990455
d12-s7,probe_grad,400,1260,860,0.15873015873015872,0.2758446185567574
d12-s7,probe_grad,400,1385,985,0.15873015873015872,0.24818508605526274
d12-s7,probe_grad,400,1511,1111,0.15873015873015872,0.2673966447531539
d12-s7,probe_grad,400,1637,1237,0.15873015873015872,0.23659755796424276
d12-s7,probe_grad,400,1763,1363,0.15873015873015872,0.22936566637343944
d12-s7,probe_grad,400,1889,1489,0.15873015873015872,0.2498097043843292
d12-s7,probe_grad,400,2015,1615,0.15873015873015872,0.24674734307027635
d12-s7,probe_grad,400,2141,1741,0.15873015873015872,0.24042347452485024
d12-s7,probe_grad,400,2267,1867,0.15873015873015872,0.24357730476388054
d12-s7,probe_grad,400,2393,1993,0.15873015873015872,0.24805106241887376
d12-s7,probe_grad,400,2519,2119,0.15873015873015872,0.2500463278536277
d12-s7,probe_grad,504,630,126,0.2,0.5615322220308507
d12-s7,probe_grad,504,756,252,0.2,0.5092394521933609
d12-s7,probe_grad,504,882,378,0.2,0.40892691653456353
d12-s7,probe_grad,504,1008,504,0.2,0.381380986346594
d12-s7,probe_grad,504,1134,630,0.2,0.361150174542411
d12-s7,probe_grad,504,1260,756,0.2,0.32506598481012244
d12-s7,probe_grad,504,1385,881,0.2,0.3328247865175209
d12-s7,probe_grad,504,1511,1007,0.2,0.30528464073277295
d12-s7,probe_grad,504,1637,1133,0.2,0.3246052926124832
d12-s7,probe_grad,504,1763,1259,0.2,0.31060693965570074
d12-s7,probe_grad,504,1889,1385,0.2,0.3103089404116104
d12-s7,probe_grad,504,2015,1511,0.2,0.30787701856985883
d12-s7,probe_grad,504,2141,1637,0.2,0.3100833394459954
d12-s7,probe_grad,504,2267,1763,0.2,0.31089860791425095
d12-s7,probe_grad,504,2393,1889,0.2,0.3083591111505369
d12-s7,probe_grad,504,2519,2015,0.2,0.31308337956968585
d12-s7,probe_grad,630,756,126,0.25,0.6433637737281475
d12-s7,probe_grad,630,882,252,0.25,0.5616064287552982
d12-s7,probe_grad,630,1008,378,0.25,0.5035478560497431
d12-s7,probe_grad,630,1134,504,0.25,0.4663509303847647
d12-s7,probe_grad,630,1260,630,0.25,0.47402350444015107
d12-s7,probe_grad,630,1385,755,0.25,0.46110383685901
d12-s7,probe_grad,630,1511,881,0.25,0.4393611526041735
d12-s7,probe_grad,630,1637,1007,0.25,0.4485714696561889
d12-s7,probe_grad,630,1763,1133,0.25,0.4366455688394413
d12-s7,probe_grad,630,1889,1259,0.25,0.44048542999235973
d12-s7,probe_grad,630,2015,1385,0.25,0.4348029718085924
d12-s7,probe_grad,630,2141,1511,0.25,0.43172387912602106
d12-s7,probe_grad,630,2267,1637,0.25,0.43752288605965334
d12-s7,probe_grad,630,2393,1763,0.25,0.4312121804355953
d12-s7,probe_grad,630,2519,1889,0.25,0.43769776456785153
d12-s7,probe_grad,756,882,126,0.3,0.670922932794172
d12-s7,probe_grad,756,1008,252,0.3,0.6106616786840191
d12-s7,probe_grad,756,1134,378,0.3,0.6075088491035799
d12-s7,probe_grad,756,1260,504,0.3,0.5923444947069505
d12-s7,probe_grad,756,1385,629,0.3,0.5881312529494138
d12-s7,probe_grad,756,1511,755,0.3,0.5608606728771235
d12-s7,probe_grad,756,1637,881,0.3,0.5841849548281219
d12-s7,probe_grad,756,1763,1007,0.3,0.5680192684211259
d12-s7,probe_grad,756,1889,1133,0.3,0.5728407348757405
d12-s7,probe_grad,756,2015,1259,0.3,0.5609903381783536
d12-s7,probe_grad,756,2141,1385,0.3,0.5581888003167599
d12-s7,probe_grad,756,2267,1511,0.3,0.557415128441429
d12-s7,probe_grad,756,2393,1637,0.3,0.5504158408876197
d12-s7,probe_grad,756,2519,1763,0.3,0.5572896985106858
d12-s7,probe_grad,882,1008,126,0.35,0.73505112996735
d12-s7,probe_grad,882,1134,252,0.35,0.665880229320643
d12-s7,probe_grad,882,1260,378,0.35,0.7240719633031553
d12-s7,probe_grad,882,1385,503,0.35,0.667959461828042
d12-s7,probe_grad,882,1511,629,0.35,0.7028815621031179
d12-s7,probe_grad,882,1637,755,0.35,0.6364119203670225
d12-s7,probe_grad,882,1763,881,0.35,0.6453600560089207
d12-s7,probe_grad,882,1889,1007,0.35,0.6723807635087652
d12-s7,probe_grad,882,2015,1133,0.35,0.651731664516994
d12-s7,probe_grad,882,2141,1259,0.35,0.6360901677171749
d12-s7,probe_grad,882,2267,1385,0.35,0.6371933036131783
d12-s7,probe_grad,882,2393,1511,0.35,0.635773028969553
d12-s7,probe_grad,882,2519,1637,0.35,0.6293205578695314
d12-s7,probe_grad,1008,1134,126,0.4,0.7528339003891735
d12-s7,probe_grad,1008,1260,252,0.4,0.7675737310295486
d12-s7,probe_grad,1008,1385,377,0.4,0.721193180502795
d12-s7,probe_grad,1008,1511,503,0.4,0.7431719166559958
d12-s7,probe_grad,1008,1637,629,0.4,0.6802793242715074
d12-s7,probe_grad,1008,1763,755,0.4,0.6788300032293082
d12-s7,probe_grad,1008,1889,881,0.4,0.7062960570202126
d12-s7,probe_grad,1008,2015,1007,0.4,0.6858271889196307
d12-s7,probe_grad,1008,2141,1133,0.4,0.6802658195228977
d12-s7,probe_grad,1008,2267,1259,0.4,0.6697251250042666
d12-s7,probe_grad,1008,2393,1385,0.4,0.6700867680206003
d12-s7,probe_grad,1008,2519,1511,0.4,0.6619345471185419
d12-s7,probe_grad,1134,1260,126,0.45,0.7678163156342097
d12-s7,probe_grad,1134,1385,251,0.45,0.7796719034156714
d12-s7,probe_grad,1134,1511,377,0.45,0.7389238185127351
d12-s7,probe_grad,1134,1637,503,0.45,0.7371059924655676
d12-s7,probe_grad,1134,1763,629,0.45,0.7250750571131728
d12-s7,probe_grad,1134,1889,755,0.45,0.7273817123641889
d12-s7,probe_grad,1134,2015,881,0.45,0.7129112259003845
d12-s7,probe_grad,1134,2141,1007,0.45,0.716033002212245
d12-s7,probe_grad,1134,2267,1133,0.45,0.6994638159040603
d12-s7,probe_grad,1134,2393,1259,0.45,0.6925314582004989
