seg,tier,metric,n,ndef,nsteps,veclen
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/u_final_norm_analytic,2275,2275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,muon/u_final_norm_observed,2275,2275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,noise/b_noise,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,noise/mean_grad_norm,3275,3275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,noise/pairwise_cosines,25,25,25,28
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,noise/per_sub_sq_norm,25,25,25,8
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,noise/row_trace,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,noise/s2,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,noise/signal_raw,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,optim/adamw_m_norm,974,960,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,optim/adamw_m_rms,974,960,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,optim/adamw_v_norm,974,960,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,optim/adamw_v_rms,974,960,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,optim/muon_momentum_norm,2275,2184,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,optim/muon_momentum_rms,2275,2184,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,optim/muon_second_momentum_mean,2275,2184,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,optim/muon_second_momentum_norm,2275,2184,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,optim/muon_second_momentum_rms,2275,2184,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,overhead/attention,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,overhead/attention/work,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,overhead/grads_ready/periodic_scan,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,overhead/grads_ready/periodic_scan/work,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,overhead/noise,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,overhead/noise/work,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,overhead/probes,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,overhead/probes/work,25,25,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,param/norm,3275,3275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,param/rms,3275,3275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/attn_out_norm,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/attn_out_stats_mean,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/attn_out_stats_quantiles,700,700,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/attn_out_stats_rms,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/attn_out_stats_std,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/attn_residual_ratio,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/backout_contribution_ratio,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/backout_term_norm,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/block_in_stats_mean,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/block_in_stats_quantiles,700,700,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/block_in_stats_rms,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/block_in_stats_std,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/c_proj_in_norm,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/c_proj_in_stats_mean,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/c_proj_in_stats_quantiles,700,700,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/c_proj_in_stats_rms,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/c_proj_in_stats_std,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/content_loss_sums,50,50,25,40
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/logit_entropy_mean,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/logit_lse_mean,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/logit_margin_mean,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/logit_max_postcap,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/logit_max_precap,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/logit_saturation_fraction,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/logit_softcap_equiv_err,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/logit_z_loss,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/loss,50,50,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/mlp_out_norm,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/mlp_out_stats_mean,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/mlp_out_stats_quantiles,700,700,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/mlp_out_stats_rms,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/mlp_out_stats_std,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/mlp_residual_ratio,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/n_segments,50,50,25,16
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/per_row_loss,50,50,25,16
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/per_token_loss,50,50,25,32768
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/relu2_sparsity,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/relu2_tail_quantiles,700,700,25,3
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/resid_contribution_ratio,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/resid_term_norm,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/residual_mix_equiv_err,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/segment_lengths,50,50,25,40
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/transition_loss_sum,50,50,25,16
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/ve_contribution_ratio,350,350,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/ve_gate_mean,350,350,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/ve_gate_quantiles,350,350,25,7
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/ve_gate_rms,350,350,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/ve_gate_std,350,350,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/x0_contribution_ratio,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,probe/x0_term_norm,700,700,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,sketch/grad,3275,3275,25,4096
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,sketch/grad_cosine_prev,25,24,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,periodic,sketch/grad_sq_norm,3275,3275,25,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,calib/grad_cosine_prev,32,31,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,calib/grad_norm,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/Hg_norm,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/arith_eps,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/c_fd_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/c_fd_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/c_fd_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/curv_eps_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/curv_eps_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/curv_eps_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/curv_floor_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/curv_floor_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/curv_floor_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/curv_snr_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/curv_snr_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/curv_snr_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/dhd,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_curv_gradient,64,28,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_curv_random,64,0,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_curv_update,64,0,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_fd_gradient,64,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_fd_random,64,1,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_fd_update,64,0,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_lin_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_lin_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_lin_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_sym_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_sym_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/e_sym_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/eta_star,64,59,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/eta_star_rho,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/eta_star_rho_threshold,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_conclusive_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_conclusive_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_conclusive_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_cos_gradient,64,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_cos_random,64,1,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_cos_update,64,0,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_eps_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_eps_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_eps_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_floor_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_floor_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_floor_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_snr_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_snr_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_snr_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_conclusive_gradient,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_conclusive_random,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_conclusive_update,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_cos_gradient,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_cos_random,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_cos_update,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_cos_valid_gradient,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_cos_valid_random,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_cos_valid_update,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_e_fd_gradient,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_e_fd_random,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_e_fd_update,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_eps_gradient,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_eps_random,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_eps_update,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_floor_gradient,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_floor_random,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_floor_update,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_snr_gradient,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_snr_random,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/fd_sweep_snr_update,64,64,32,6
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/gHg,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/gg,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/native_verdict_code,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/shadow_verdict_code,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_c_fd_gradient,64,64,32,5
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_c_fd_random,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_c_fd_update,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_e_curv_gradient,64,64,32,5
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_e_curv_random,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_e_curv_update,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_eps_gradient,64,64,32,5
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_eps_random,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_eps_update,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_floor_gradient,64,64,32,5
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_floor_random,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_floor_update,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_snr_gradient,64,64,32,5
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_snr_random,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/sweep_snr_update,64,64,32,4
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/verdict_code_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/verdict_code_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/verdict_code_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/vhv_gradient,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/vhv_random,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,curvature/vhv_update,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,muon/replay_update_relerr,2912,2912,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/grads_ready/calibration,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/grads_ready/calibration/work,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/lineage_checkpoint,3,3,3,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/muon_reference,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/muon_reference/work,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/probe_grad_sketch,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/probe_grad_sketch/work,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/shadow_acceptance,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/theta_snapshot,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/theta_snapshot/work,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/update_effectiveness,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,overhead/update_effectiveness/work,32,32,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,sketch/probe_grad,4192,4192,32,4096
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,sketch/probe_grad_cosine_prev,32,31,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,sketch/probe_grad_sq_norm,4192,4192,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,update/actual,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,update/direction_norm,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,update/loss_after,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,update/loss_before,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,update/normalized_residual,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,update/p1,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,update/p2,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,update/residual_p1,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,sparse,update/residual_p2,64,64,32,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/attention,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/grads_ready,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/grads_ready/calibration,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/grads_ready/periodic_scan,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/lineage_checkpoint,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/lineage_inventory,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/microbatch_cpu_launch,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/muon_reference,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/noise,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/probe_grad_sketch,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/probes,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/shadow_acceptance,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/step_end_emit,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/theta_snapshot,1,1,1,0
d14-s7-s0-b72acf7ac59942dab902e26fa0b2c80d,offline,overhead/total/update_effectiveness,1,1,1,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,batch/bos_count,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,batch/mean_segment_length,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,batch/micro_batches,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,batch/segments_per_row_max,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,batch/segments_per_row_mean,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,batch/valid_targets,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,grad/finite,57,57,57,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,loss/finite,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,loss/train_mean,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,mem/alloc_end_bytes,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,mem/alloc_start_bytes,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,mem/cuda_peak_absolute,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,optim/beta1,32256,32256,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,optim/beta2,53760,53760,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,optim/eps,32256,32256,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,optim/lr,53760,53760,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,optim/lr_eff,21504,21504,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,optim/momentum,21504,21504,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,optim/ns_steps,21504,21504,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,optim/weight_decay,53760,53760,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,overhead/grads_ready,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,overhead/microbatch_cpu_launch,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,overhead/microbatch_cpu_launch/work,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,overhead/step_end_emit,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,scalars/backout_lambda,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,scalars/resid_lambdas,5376,5376,5376,16
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,scalars/smear_lambda,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,scalars/x0_lambdas,5376,5376,5376,16
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,step/dt_excl_serialized_telemetry,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,step/loader_call_elapsed,5376,5376,5376,0
d16-s7-s0-8e0a39fc8f164343bd01ef6b915e849f,continuous,step/observed_dt,5376,5376,5376,0
