region,n_pts,n_pts_both,step_lo,step_hi,n_abs,medabsz_abs,n_inf_abs,medrel_abs,medabsrel_abs,seedsdrel_abs,medgap_abs,n_prog,medabsz_prog,n_inf_prog,medrel_prog,medabsrel_prog,seedsdrel_prog,medgap_prog,align_dz,align_dz_max,align_drel,sign_flip_frac,metric,arm,tier
warmup,2,1,1,217,2,3.87164156152447,0,0.07229529878292208,0.07229529878292208,0.018003949845088334,101.0,1,3.323534677667195,0,0.016645037469292544,0.016645037469292544,0.005008233427242522,0.04007936507936508,0.39662638365315983,0.39662638365315983,0.013285679342153758,0.0,probe/logit_max_postcap,none,periodic
post,22,10,433,4969,10,1.4372041878783057,0,0.0009576026453969381,0.0011871095191027343,0.0008162003563109944,101.0,22,1.6401758806713898,0,0.0010216097856262474,0.0016362593385731458,0.0008917330674239867,0.040079365079365076,2.806648432769169,8.725232475802185,0.0030016386095896457,0.7,probe/logit_max_postcap,none,periodic
warmup,2,1,1,217,2,4.006964495773294,0,0.10727126183312599,0.10727126183312599,0.026737111529229408,101.0,1,5.793484695237066,0,0.2552729413406586,0.2552729413406586,0.044062072270687674,0.04007936507936508,1.802836242865006,1.802836242865006,0.1819860230555725,0.0,probe/logit_max_precap,none,periodic
post,22,10,433,4969,10,1.5238069502390645,0,0.034462224555653204,0.045644524890880805,0.03651030316918982,101.0,22,2.02440845299994,0,0.03444954550342208,0.06661780922729793,0.03981426915066458,0.040079365079365076,2.9317832390920517,11.979015757072153,0.1153248090906628,0.7,probe/logit_max_precap,none,periodic
warmup,2,1,1,217,2,6.821911255880836,0,1.3774553020418239,1.3774553020418239,0.10095816629499448,101.0,1,338.0953475159515,0,242.40507150311677,242.40507150311677,0.7169725146592855,0.04007936507936508,324.4515250041898,324.4515250041898,241.02761620107495,0.0,probe/logit_saturation_fraction,none,periodic
post,22,10,433,4969,10,1.9033703833077042,0,-0.43900993377785835,0.45797666047550406,0.180772669998283,101.0,22,19.927244130153085,0,4.47934327355091,4.47934327355091,0.1933240685637182,0.040079365079365076,65.71752423088925,1634.4583668672542,24.51273075575231,0.7,probe/logit_saturation_fraction,none,periodic
warmup,2,1,1,217,2,0.0,0,,,,101.0,1,0.0,0,,,,0.04007936507936508,0.0,0.0,,,probe/logit_softcap_equiv_err,none,periodic
post,22,10,433,4969,10,0.0,0,,,,101.0,22,0.0,0,,,,0.040079365079365076,0.0,0.0,,,probe/logit_softcap_equiv_err,none,periodic
warmup,2,1,1,217,2,4.662514365375303,0,0.022724644108903586,0.022889632196000913,0.007500780677052201,101.0,1,39.248913239404985,0,0.2639672258039191,0.2639672258039191,0.006725465854145033,0.04007936507936508,36.202942828267346,36.202942828267346,0.21835294949901463,0.0,probe/logit_z_loss,none,periodic
post,22,10,433,4969,10,8.017154570193537,0,0.054388278889310984,0.054388278889310984,0.0064299929635533125,101.0,22,2.593650405272096,0,0.022588143466950126,0.022588143466950126,0.007034588308679505,0.040079365079365076,6.555812151952629,40.13338044634943,0.03707029780435227,0.1,probe/logit_z_loss,none,periodic
warmup,2,1,1,217,2,11.424886480428723,0,-0.015590975362460392,0.015590975362460392,0.0030576041308238875,101.0,1,16.53623270957533,0,-0.2188340327711511,0.2188340327711511,0.013233608683097144,0.04007936507936508,11.49794108658395,11.49794108658395,0.1881704635698801,0.0,probe/loss,none,periodic
post,22,10,433,4969,10,14.175063238699487,0,-0.012960236067680965,0.016312890095484693,0.0012969722675819683,101.0,22,57.12883407159646,0,-0.07717599332970239,0.07717599332970239,0.0013265508418522445,0.040079365079365076,41.51708818423059,81.6684422119053,0.07715750478712953,0.4,probe/loss,none,periodic
warmup,2,1,1,217,2,18.38086792737324,0,0.22859919382897798,0.22859919382897798,0.1362125046946552,101.0,1,0.3077960510873054,0,-0.06835920206420185,0.06835920206420185,0.2220925246529949,0.04007936507936508,1.2166197543570387,1.2166197543570387,0.3104939298295562,1.0,probe/mlp_out_norm,none,periodic
post,22,10,433,4969,10,27.12668780144086,0,1.1532348458859765,1.1532348458859765,0.04282671802405361,101.0,22,28.493920752738696,0,1.3347748999182905,1.3347748999182905,0.04515148091832495,0.040079365079365076,19.1948476631566,38.411272134566744,0.7150344895568777,0.0,probe/mlp_out_norm,none,periodic
warmup,2,1,1,217,2,0.21787649846331855,0,5.49365063028103,7.762656923410994,187.66369738867866,101.0,1,0.48654068207634227,0,1.0540320926923337,1.0540320926923337,2.1663801846829887,0.04007936507936508,0.45067922459524157,0.45067922459524157,12.20227546099969,0.0,probe/mlp_out_stats_mean,none,periodic
post,22,10,433,4969,10,0.3166224752062692,0,12.065567772966666,12.065567772966666,57.5159565353905,101.0,22,0.24135785764413678,0,1.154951760091642,6.036094257355578,30.62504719700074,0.040079365079365076,0.21235786057944034,0.46944578308074464,22.665644287629874,0.1,probe/mlp_out_stats_mean,none,periodic
warmup,2,1,1,217,2,4.49953777555851,0,0.06399809430746954,0.06399809430746954,0.13621250967559653,101.0,1,0.869797317164517,0,-0.19317545016894513,0.19317545016894513,0.22209248793579245,0.04007936507936508,1.1540040198801775,1.1540040198801775,0.26889565796664844,1.0,probe/mlp_out_stats_rms,none,periodic
post,22,10,433,4969,10,20.359290028270358,0,0.8647561026412263,0.8647561026412263,0.04282672915680637,101.0,22,22.633113492301224,0,1.0219744524050594,1.0219744524050594,0.04515148473095076,0.040079365079365076,16.700534991662074,31.39134793194185,0.6192380114249679,0.0,probe/mlp_out_stats_rms,none,periodic
warmup,2,1,1,217,2,4.508795292176976,0,0.0639882549961236,0.0639882549961236,0.13618356978196158,101.0,1,0.8697224009243334,0,-0.1931756287029772,0.1931756287029772,0.22211182383904546,0.04007936507936508,1.1539479313502468,1.1539479313502468,0.26888841139395037,1.0,probe/mlp_out_stats_std,none,periodic
post,22,10,433,4969,10,20.357825345712385,0,0.8647717295923529,0.8647717295923529,0.042829512662100874,101.0,22,22.638177589540227,0,1.0220406451204642,1.0220406451204642,0.04515072453367738,0.040079365079365076,16.712913428870955,31.40348212187265,0.6192367385966975,0.0,probe/mlp_out_stats_std,none,periodic
warmup,2,1,1,217,2,5.552650120670187,0,-0.19857523668100113,0.19857523668100113,0.04120528355241555,101.0,1,11.978686719553599,0,1.3743249050735347,1.3743249050735347,0.11473084965400537,0.04007936507936508,15.14812020411827,15.14812020411827,1.5451161784225043,1.0,probe/mlp_residual_ratio,none,periodic
post,22,10,433,4969,10,9.663622205455887,0,-0.3029993123432102,0.3029993123432102,0.03392029044032191,101.0,22,4.0434821392229185,0,-0.12606826620144096,0.1347798293918825,0.03424998962476816,0.040079365079365076,8.930731250563998,17.280782655266712,0.28759916073401354,0.3,probe/mlp_residual_ratio,none,periodic
warmup,2,1,1,217,2,1.0744184371584116,0,0.032897279757732156,0.032897279757732156,0.017623546228096552,101.0,1,11.94716072928671,0,0.26480700806036805,0.26480700806036805,0.02216484854106236,0.04007936507936508,10.070878117302588,10.070878117302588,0.1990700527516737,0.0,probe/relu2_sparsity,none,periodic
post,22,10,433,4969,10,26.524061773188862,0,0.0682443546271237,0.0682443546271237,0.0029819469172569914,101.0,22,17.291897223521687,0,0.053547087300800364,0.053547087300800364,0.0030979098804367533,0.040079365079365076,13.05251872789788,28.147790654585535,0.03632744817732067,0.0,probe/relu2_sparsity,none,periodic
warmup,2,1,1,217,2,1.9855079602777004,0,0.009068903003247832,0.009068903003247832,0.006055468242002145,101.0,1,5.874489786536909,0,0.05073579624267679,0.05073579624267679,0.008636630258333671,0.04007936507936508,4.852762833060869,4.852762833060869,0.04141686205071434,0.0,probe/resid_contribution_ratio,none,periodic
post,22,10,433,4969,10,3.393673530986147,0,0.01621992409146749,0.01621992409146749,0.0045028249990806775,101.0,22,4.017428845449592,0,0.01832085238065981,0.01832085238065981,0.004655157683311464,0.040079365079365076,0.6061898332252216,2.08385657183849,0.005227626079231195,0.0,probe/resid_contribution_ratio,none,periodic
warmup,2,1,1,217,2,11.72714920825458,0,0.5170367425885591,0.5170367425885591,0.15134661435138574,101.0,1,1.6427181491715412,0,-0.5763451332175684,0.5763451332175684,0.35084846022321714,0.04007936507936508,3.274480114112496,3.274480114112496,1.0266150023122125,1.0,probe/resid_term_norm,none,periodic
post,22,10,433,4969,10,131.14427252612097,0,2.1161527906329067,2.1161527906329067,0.01671456494333528,101.0,22,83.72145199898016,0,1.489969064614454,1.489969064614454,0.017395847109216638,0.040079365079365076,55.18480441195014,177.70973794477192,1.3374492192460097,0.0,probe/resid_term_norm,none,periodic
warmup,2,1,1,217,2,0.0,0,,,,101.0,1,0.0,0,,,,0.04007936507936508,0.0,0.0,,,probe/residual_mix_equiv_err,none,periodic
post,22,10,433,4969,10,0.0,0,,,,101.0,22,0.0,0,,,,0.040079365079365076,0.0,0.0,,,probe/residual_mix_equiv_err,none,periodic
warmup,2,1,1,217,2,34.2000795776848,0,-0.1783431619226576,0.1783431619226576,0.01852860420874753,101.0,1,1.3269425983109715,0,0.04593983071815214,0.04593983071815214,0.03462081236718731,0.04007936507936508,7.63090711068755,7.63090711068755,0.26564046068427805,1.0,probe/ve_contribution_ratio,none,periodic
post,22,10,433,4969,10,3.987093052028345,0,-0.1654786734598727,0.1654786734598727,0.04753628792304837,101.0,22,6.288922466178676,0,-0.32278589939656266,0.32278589939656266,0.04627203656899431,0.040079365079365076,4.566502183838597,9.742678462175222,0.16123953050480125,0.0,probe/ve_contribution_ratio,none,periodic
warmup,2,1,1,217,2,1.0396780198577915,0,0.01506096017023198,0.01685374978754505,0.02393598823845324,101.0,1,12.186980728172918,0,-0.1435393785670253,0.1435393785670253,0.011778091864476498,0.04007936507936508,12.87204912241768,12.87204912241768,0.17545408852480235,1.0,probe/ve_gate_mean,none,periodic
post,22,10,433,4969,10,5.647229009092262,0,0.08685286796785886,0.08685286796785886,0.014897302143938938,101.0,22,7.916935838400539,0,-0.11991507428647964,0.12242996453895161,0.014914142018997944,0.040079365079365076,11.363657093490794,20.763408833984222,0.1934217634486359,0.7,probe/ve_gate_mean,none,periodic
warmup,2,1,1,217,2,0.9371798576517181,0,0.012105168609830207,0.01387506698202523,0.026554130954787026,101.0,1,10.743481467100917,0,-0.11619026886585178,0.11619026886585178,0.010814955023811777,0.04007936507936508,11.24484473091011,11.24484473091011,0.1421705044577072,1.0,probe/ve_gate_rms,none,periodic
post,22,10,433,4969,10,7.683451413985754,0,0.11384074905695257,0.11384074905695257,0.016355382625719075,101.0,22,3.2787515983008735,0,-0.046483841748416056,0.053166994796093846,0.0170434710837125,0.040079365079365076,9.517167733952563,15.992661725843822,0.14543897703492922,0.6,probe/ve_gate_rms,none,periodic
warmup,2,1,1,217,2,0.5899339522397413,0,-0.040428086811773685,0.040428086811773685,0.06553876269534208,101.0,1,1.2788596513708392,0,0.07653674214653144,0.07653674214653144,0.059847647913897316,0.04007936507936508,1.6879183120525942,1.6879183120525942,0.09935533132413449,1.0,probe/ve_gate_std,none,periodic
post,22,10,433,4969,10,7.886405494274315,0,0.15295228679808476,0.15295228679808476,0.01903742859433174,101.0,22,9.496220594175423,0,0.20944600322023066,0.20944600322023066,0.021684700230068986,0.040079365079365076,2.2366106925140343,5.647504295124052,0.0592906553166208,0.0,probe/ve_gate_std,none,periodic
warmup,2,1,1,217,2,2.097189118036013,0,-0.2652694148092094,0.2652694148092094,0.14829077465129867,101.0,1,8.097589247029832,0,-0.512697784160793,0.512697784160793,0.06331486674862506,0.04007936507936508,6.800403442957119,6.800403442957119,0.24619612609935676,0.0,probe/x0_contribution_ratio,none,periodic
post,22,10,433,4969,10,3.084345972293284,0,-0.38953830961312796,0.38953830961312796,0.1227811848959133,101.0,22,3.72506930031651,0,-0.4330344984786976,0.4330344984786976,0.12183622884479214,0.040079365079365076,0.5544588681245586,2.321792715798026,0.045378853341562664,0.0,probe/x0_contribution_ratio,none,periodic
warmup,2,1,1,217,2,0.870993442526993,0,0.023377001075163745,0.1589836289100752,0.314301726885025,101.0,1,1.9193420688562837,0,-0.8408524994989298,0.8408524994989298,0.43809413295462507,0.04007936507936508,1.650724905348798,1.650724905348798,0.7052458716640184,0.0,probe/x0_term_norm,none,periodic
post,22,10,433,4969,10,10.540430139195669,0,1.517191195753076,1.517191195753076,0.13726520129090988,101.0,22,3.683332511170793,0,0.5043301825872664,0.5043301825872664,0.13471666785712944,0.040079365079365076,5.105127225680372,16.18931512712024,1.1738967989351687,0.0,probe/x0_term_norm,none,periodic
warmup,400,398,1,400,400,0.5510196598112045,0,0.00018996496011900485,0.030301980917508256,0.06794003900915807,1.0,398,2.198092745196477,0,0.0713547029082869,0.18943039271136547,0.11004738354808252,0.0003968253968253954,1.7183319961007255,15.93365770394044,0.17420195834028102,0.2864321608040201,scalars/backout_lambda,none,continuous
post,4976,2120,401,5376,2120,3.141924609317603,0,-0.13600677117003435,0.13600677117003435,0.0484201476750709,1.0,4976,8.443780548207666,0,-0.4011577576675131,0.4011577576675131,0.04650112827785752,0.0003968253968253954,9.035976807997988,49.818504614867656,0.23904917743800624,0.0009433962264150943,scalars/backout_lambda,none,continuous
warmup,400,398,1,400,400,1.6647474547246244,0,0.055729555806424864,0.05808912537723602,0.033524517833629364,1.0,398,5.318873006188455,0,-0.15341299581870654,0.19981360751604066,0.034176181663530425,0.0003968253968253954,7.123663986854111,91.68912933374767,0.2604568186919744,0.6834170854271356,scalars/smear_lambda,none,continuous
post,4976,2120,401,5376,2120,1.0260957618545687,0,0.05585137341238875,0.05975817673254638,0.062327363076953385,1.0,4976,1.3378060624484616,0,-0.08021242568619821,0.08066728082842733,0.0585472797168111,0.0003968253968253954,3.8871232445744988,37.83595771669231,0.1887929416218082,0.7867924528301887,scalars/smear_lambda,none,continuous
warmup,1,1,216,216,1,0.09944508796534393,0,0.5325026080238019,0.5325026080238019,5.354740177909805,101.0,1,1.1437499511999971,0,-1.1266348834434956,1.1266348834434956,0.9850360056946494,0.04007936507936508,1.243195039165341,1.243195039165341,1.6591374914672974,1.0,sketch/grad_cosine_prev,none,periodic
post,22,10,432,4968,10,1.6845512954118007,0,1.0784004292556197,3.430654054777804,1.6695769646593992,101.0,22,0.9699395705344903,0,0.0951516371238469,1.8537891549283438,1.833548103584019,0.040079365079365076,1.0065749331669074,7.241828119090816,1.9763591791920048,0.1,sketch/grad_cosine_prev,none,periodic
warmup,2,2,0,216,2,0.6450485299663113,0,-0.4118256973550764,0.4118256973550764,0.3192207083834333,101.0,2,0.7308055785930548,0,0.705008203721576,0.705008203721576,0.48235004245510565,0.04007936507936508,1.3758541085593663,2.7517082171187326,1.1168339010766524,1.0,sketch/grad_sq_norm,none,periodic
post,22,10,432,4968,10,3.4388728182104886,0,-0.38772244250471144,0.5442332957112697,0.1469725341646697,101.0,22,3.933815597707481,0,-0.6545149936342907,0.6545149936342907,0.15055799350335525,0.040079365079365076,3.9399323202044814,8.919959376340966,0.3221821014305373,0.3,sketch/grad_sq_norm,none,periodic
warmup,12,10,1,400,12,2.95741989355012,0,0.04714111958009878,0.10602524780449485,0.030632421600527652,12.0,10,5.342111481028695,0,0.0393060694704714,0.5627987964970271,0.10147886058874145,0.006349206349206349,4.683791137193064,61.51540134192825,0.4163492881830455,0.3,sketch/probe_grad_cosine_prev,none,sparse
post,19,9,538,5106,9,6.134347107273401,0,-0.15680492846046332,0.15680492846046332,0.016153932901217447,126.0,19,2.8311839089668447,0,0.08080660632461165,0.08080660632461165,0.02363030888702148,0.04999999999999999,9.050424438381722,25.205902434997757,0.3017804999697438,0.8888888888888888,sketch/probe_grad_cosine_prev,none,sparse
warmup,13,13,0,400,13,0.5324608242019093,0,-0.043356146269665156,0.17193558589743616,0.32237903074922325,8.0,13,4.005626006513021,0,2.2295183607887323,2.2295183607887323,0.38374559355196336,0.0031746031746031746,5.3765776257181885,7622.807632231898,2.3112930598035692,0.3333333333333333,sketch/probe_grad_sq_norm,none,sparse
post,19,9,538,5106,9,9.744552223095539,0,-0.48171958116276237,0.48171958116276237,0.04520237963520145,126.0,19,4.615963377880584,0,-0.538685682283523,0.538685682283523,0.11969953388882651,0.04999999999999999,3.2553275859424473,17.220701460997606,0.0957786742289275,0.0,sketch/probe_grad_sq_norm,none,sparse
warmup,400,398,1,400,400,207.9700904813293,0,0.8438636751566579,0.8438636751566579,0.004047084170414537,1.0,398,225.22639207458252,0,0.847508347202548,0.847508347202548,0.003771362512789077,0.0003968253968253954,110.48143162961861,1983.2527346076984,0.006949896738528305,0.005025125628140704,step/dt_excl_serialized_telemetry,none,continuous
post,4976,2120,401,5376,2120,281.67756348384466,0,0.8241206001439964,0.8241206001439964,0.0029222580241987615,1.0,4976,278.64717452013775,0,0.8225447135816909,0.8225447135816909,0.002963728442936347,0.0003968253968253954,201.38912941820564,15301.175032613262,0.0027558175353630254,0.0,step/dt_excl_serialized_telemetry,none,continuous
warmup,400,398,1,400,400,17.078345986174764,0,0.6844077803375272,0.6844077803375272,0.04020065074435591,1.0,398,17.223918146301713,0,0.6833956790961923,0.6833956790961923,0.03998226767646262,0.0003968253968253954,2.606217612418283,52.90300173958097,0.009994130357174835,0.0,step/loader_call_elapsed,none,continuous
post,4976,2120,401,5376,2120,15.458725673506521,0,0.673980352174907,0.673980352174907,0.04384416408243963,1.0,4976,15.643478437842859,0,0.6718138550449376,0.6718138550449376,0.04318045249431962,0.0003968253968253954,1.9258255774485749,84.99823752651749,0.009491478313239154,0.0,step/loader_call_elapsed,none,continuous
warmup,400,398,1,400,400,199.84237896861558,0,0.8426688168988932,0.8426688168988932,0.004228510943762248,1.0,398,203.7252347193281,0,0.8448145407321042,0.8448145407321042,0.004157716177157534,0.0003968253968253954,138.27890782691597,8407.126803215877,0.00854284223419427,0.07788944723618091,step/observed_dt,none,continuous
post,4976,2120,401,5376,2120,261.43038217480984,0,0.8228622265909439,0.8228622265909439,0.003179566475965579,1.0,4976,251.07710144711848,0,0.8211637074419418,0.8211637074419418,0.0033081525761989106,0.0003968253968253954,214.5034562516604,9148.883875404365,0.0032069026841294868,0.01981132075471698,step/observed_dt,none,continuous
warmup,400,398,1,400,400,0.0,0,,,,1.0,398,0.0,0,,,,0.0003968253968253954,0.0,0.0,,,step/skipped,none,continuous
post,4976,2120,401,5376,2120,0.0,0,,,,1.0,4976,0.0,0,,,,0.0003968253968253954,0.0,0.0,,,step/skipped,none,continuous
warmup,12,10,1,270,12,1.9867920573655629,0,-0.13534365482310898,0.3372482831534126,0.33714687545408706,8.0,10,7.95104440043597,0,-0.923582745984023,1.3329236337816477,0.27406910069714885,0.004761904761904762,6.38329332462167,141.8722069142939,1.3406004594549068,0.2,update/actual,native,sparse
post,21,10,401,5376,10,3.2865423318641604,0,-0.9616744052405304,6.533072676916024,2.5012838964263517,126.0,21,1.034909463519627,0,0.4285261307160139,1.3405710563456736,2.6971031126470435,0.04999999999999999,2.3515439279545878,24.603184937182856,5.36291420062517,0.1,update/actual,native,sparse
warmup,12,10,1,270,12,2.027091737954111,0,-0.1451757446058022,0.31060108035566225,0.3291800474640346,8.0,10,8.131399180065802,0,-0.933959483864849,1.3481969656367672,0.26538030385782135,0.004761904761904762,6.603785105021697,141.9028894891104,1.3827971280118394,0.2,update/actual,shadow_fp32,sparse
post,21,10,401,5376,10,3.0287138546584966,0,-1.0198792334125688,6.423430357936347,2.5584959024280307,126.0,21,1.0273380067876137,0,0.38076614996013364,1.3882762208639037,1.4757093751429415,0.04999999999999999,2.192305733319986,39.9234366165111,5.108894087473188,0.1,update/actual,shadow_fp32,sparse
warmup,12,10,1,270,12,2.6779777487990346,0,0.04572864787058825,0.04572864787058825,0.024672184580041494,8.0,10,39.82976291930632,0,0.6938251855502122,0.6938251855502122,0.018324126755280463,0.004761904761904762,37.39774810724933,1388.6654451504653,0.6462827255109516,0.6,update/direction_norm,native,sparse
post,21,10,401,5376,10,250.8846054160527,0,0.6408196538533134,0.6408196538533134,0.004182587300822083,126.0,21,20.828717146165868,0,0.09186557234431288,0.09711769619406725,0.005109277403243693,0.04999999999999999,232.54031147114057,7643.739069682176,0.5048840507438288,0.2,update/direction_norm,native,sparse
warmup,12,10,1,270,12,2.6779777487990346,0,0.04572864787058825,0.04572864787058825,0.024672184580041494,8.0,10,39.82976291930632,0,0.6938251855502122,0.6938251855502122,0.018324126755280463,0.004761904761904762,37.39774810724933,1388.6654451504653,0.6462827255109516,0.6,update/direction_norm,shadow_fp32,sparse
post,21,10,401,5376,10,250.8846054160527,0,0.6408196538533134,0.6408196538533134,0.004182587300822083,126.0,21,20.828717146165868,0,0.09186557234431288,0.09711769619406725,0.005109277403243693,0.04999999999999999,232.54031147114057,7643.739069682176,0.5048840507438288,0.2,update/direction_norm,shadow_fp32,sparse
warmup,12,10,1,270,12,2.1567915370776944,0,-0.02065783694361851,0.02065783694361851,0.009808977645257295,8.0,10,23.34631356717714,0,-0.22038510523971544,0.22038510523971544,0.009473418758526829,0.004761904761904762,21.434966147333796,301.30811673852617,0.19972726829609694,0.0,update/loss_after,native,sparse
post,21,10,401,5376,10,2.413072023549277,0,-0.0077504363314410026,0.03546171117724171,0.013817480891858858,126.0,21,10.794128609909308,0,-0.17382482599370885,0.17382482599370885,0.01731987554369378,0.04999999999999999,7.686136655400736,22.07317930849985,0.1659267223670648,0.5,update/loss_after,native,sparse
warmup,12,10,1,270,12,2.186122314611688,0,-0.021073156224379497,0.021073156224379497,0.009762235980341864,8.0,10,23.731463494535276,0,-0.22057185157993736,0.22057185157993736,0.009404713269706681,0.004761904761904762,21.797992065205577,294.45017972882107,0.1994195597370134,0.0,update/loss_after,shadow_fp32,sparse
post,21,10,401,5376,10,2.441344403733707,0,-0.008438691443513944,0.03570094418313369,0.013638486363774724,126.0,21,10.84971856858671,0,-0.17425596618344194,0.17425596618344194,0.017417652760643734,0.04999999999999999,7.692234194939848,22.425937088781737,0.1661253553979296,0.5,update/loss_after,shadow_fp32,sparse
warmup,12,10,1,270,12,2.912613269556271,0,-0.015566654817684608,0.015566654817684608,0.0028915744533859044,8.0,10,53.545359321820314,0,-0.20783124172864925,0.20783124172864925,0.0044316372105947174,0.004761904761904762,48.916493149213096,480.55645921824913,0.16841612832530437,0.0,update/loss_before,native,sparse
post,21,10,401,5376,10,2.5129478828613236,0,-0.025226836561122817,0.03200897244962257,0.012481583304291614,126.0,21,12.57473557580195,0,-0.17637175071026923,0.17637175071026923,0.01477868108657795,0.04999999999999999,11.680267545859769,22.52919237867842,0.19153575399163794,0.4,update/loss_before,native,sparse
warmup,12,10,1,270,12,2.889907462434585,0,-0.01535966792034275,0.01535966792034275,0.002961804200509556,8.0,10,53.94809009331891,0,-0.20755843345586222,0.20755843345586222,0.004435831628110064,0.004761904761904762,49.32750840800276,461.27370187460724,0.16808595983270636,0.0,update/loss_before,shadow_fp32,sparse
post,21,10,401,5376,10,2.5144428834404615,0,-0.025788326941224255,0.03189016763486653,0.012350000399462997,126.0,21,13.12078177502384,0,-0.17622499984370096,0.17622499984370096,0.014870254168997985,0.04999999999999999,11.522572496914268,23.75215422963534,0.19201410310502515,0.4,update/loss_before,shadow_fp32,sparse
warmup,12,10,1,270,12,0.6888650788867421,0,-0.010244669866827066,0.5855121241271127,0.6029965795095312,8.0,10,1.6298545345471358,0,-0.058105455167356934,1.2464905184074284,0.7512133089702278,0.004761904761904762,1.458939733429264,65.22585178741721,1.4956812316017594,0.5,update/normalized_residual,native,sparse
post,21,10,401,5376,10,0.8164621259866769,0,-1.1818499068800352,1.3642253052763502,1.9061083940507286,126.0,21,0.2979751536861018,0,-0.08463972584074331,1.2794987548023977,2.4762723497640056,0.04999999999999999,0.5618689303330762,4.65627246973574,0.6900728092704569,0.1,update/normalized_residual,native,sparse
warmup,12,10,1,270,12,0.5776466841441482,0,-0.20754767936319934,0.4367144563443207,0.6979963934422431,8.0,10,1.459044371903262,0,-0.7274627837960269,1.9812438104985162,0.7651241699007003,0.004761904761904762,2.5786156805926144,201.68617051752196,2.620843966544061,0.5,update/normalized_residual,shadow_fp32,sparse
post,21,10,401,5376,10,2.1633312629388928,0,-0.2294765733191264,3.180660241988348,2.6162069604708313,126.0,21,0.6166453924476697,0,0.5748809537200305,1.0967913680030053,2.440128225733147,0.04999999999999999,1.030014431540587,11.29098403258391,1.5584148516671532,0.1,update/normalized_residual,shadow_fp32,sparse
warmup,12,10,1,270,12,1.9910766718931021,0,-0.13502397147742623,0.17473251878243923,0.1230080091058325,8.0,10,10.206413330543551,0,-0.6767776175376886,0.9668203914973268,0.07266935887355247,0.004761904761904762,8.790056182059125,179.92942009000464,0.8015639143529787,0.3,update/p1,native,sparse
post,21,10,401,5376,10,2.7202743152351028,0,-0.2490646442276241,1.1616344025546819,0.8623225254935106,126.0,21,1.391848830669266,0,0.8077189673565668,0.8397052702038869,0.6938047227702819,0.04999999999999999,2.722309386454155,18.319642442575187,0.8525476749948597,0.3,update/p1,native,sparse
warmup,12,10,1,270,12,1.9738302815839806,0,-0.13742419310843923,0.17511729335679804,0.12393343117251193,8.0,10,10.191099729132251,0,-0.6706022939799949,0.9681350342025075,0.07331029193511696,0.004761904761904762,8.669999718917914,169.90987598926898,0.7966677890010204,0.3,update/p1,shadow_fp32,sparse
post,21,10,401,5376,10,2.7187573481555933,0,-0.2599195154967508,1.1480541096420904,0.8666668725769848,126.0,21,1.3976008146621652,0,0.8126743548927968,0.8444053114206708,0.6916748566315689,0.04999999999999999,2.7720351741089755,18.279879968731574,0.8627238347219566,0.3,update/p1,shadow_fp32,sparse
warmup,12,10,1,270,12,2.1338214067722783,0,-0.14081676871010967,0.38309588130729355,0.24052162257224036,8.0,10,8.698996313656957,0,-0.6786683609868243,1.2799144176815538,0.1871546887636601,0.004761904761904762,7.452947892442685,135.12951485506903,1.5709802004289328,0.2,update/p2,native,sparse
post,21,10,401,5376,10,2.9205126581904213,0,-0.8475178085583961,7.01267667731099,2.4722201185041777,126.0,21,0.9369707054436917,0,0.3886906568452576,1.6364938760179135,1.4662317408652796,0.04999999999999999,2.1312323063593057,39.76167461715603,4.95705002438449,0.1,update/p2,native,sparse
warmup,12,10,1,270,12,2.1620487651581572,0,-0.1447381527835611,0.3899801673967709,0.2396364013016163,8.0,10,8.687077155401841,0,-0.6797058747618976,1.286332714648617,0.1845789419620794,0.004761904761904762,7.492171499386107,140.45960659986068,1.5371539305368869,0.2,update/p2,shadow_fp32,sparse
post,21,10,401,5376,10,2.9137889947282263,0,-0.8496027872658871,6.916905054584507,2.421577384907618,126.0,21,0.9440045129089285,0,0.38345115397806695,1.5668025586918821,1.454412854696041,0.04999999999999999,2.1375500933370253,39.57985108636212,4.699810376231413,0.1,update/p2,shadow_fp32,sparse
warmup,12,10,1,270,12,0.6581653887594856,0,0.11905984907928427,0.188330820834111,0.10502279225451475,8.0,10,7.1679393474193205,0,-0.042743012705041133,0.9626131833581366,0.13139913095107864,0.004761904761904762,4.962838382581425,1631.247019776206,0.6159731638564576,0.6,update/residual_p1,native,sparse
post,21,10,401,5376,10,4.804402393463128,0,0.3325700359565742,0.670100181507723,0.12568428786210936,126.0,21,2.5212818624788835,0,-0.48913702379025714,0.5088461537203589,0.14723162596525696,0.04999999999999999,6.664320805811268,52.0435232208809,0.8742787435562982,0.5,update/residual_p1,native,sparse
warmup,12,10,1,270,12,0.6016305802861848,0,0.03648521257589345,0.10469003587072714,0.11155227436399376,8.0,10,6.940262014151061,0,-0.06475977510589814,0.9622840402612309,0.12128608340410296,0.004761904761904762,4.696129260948209,582.0745704582041,0.6381308125967224,0.6,update/residual_p1,shadow_fp32,sparse
post,21,10,401,5376,10,5.781065811120786,0,0.29861411047779846,0.619990764797073,0.1164473049895941,126.0,21,3.5589746525871933,0,-0.4539717241822599,0.4539717241822599,0.11854266759512411,0.04999999999999999,7.688667918490885,649.3740411220975,0.8393238222794501,0.5,update/residual_p1,shadow_fp32,sparse
