run,depth,seed,step,normalized_progress,phase,slice_index,slice_grad_norm,slice_dot_device_mean,slice_cosine_device_mean,device_mean_grad_norm_exact
d12-s8,12,8,909,0.3607142857142857,middle,5,0.5340283613638576,0.1117782979412803,0.6340580293138579,0.330114167573763
d12-s8,12,8,909,0.3607142857142857,middle,6,0.5297835811468521,0.10855311659288462,0.6206969889389778,0.330114167573763
d12-s8,12,8,909,0.3607142857142857,middle,7,0.5905069828702642,0.10721935976796505,0.5500269996270755,0.330114167573763
d12-s8,12,8,1010,0.4007936507936508,middle,0,0.5652761827467718,0.09940237067496217,0.5952143182284789,0.29543550359094245
d12-s8,12,8,1010,0.4007936507936508,middle,1,0.5319617216189018,0.08927515867046032,0.5680513063897995,0.29543550359094245
d12-s8,12,8,1010,0.4007936507936508,middle,2,0.6171114186582568,0.10353301382351238,0.5678747898344032,0.29543550359094245
d12-s8,12,8,1010,0.4007936507936508,middle,3,0.5587809055750357,0.07951682196562603,0.4816757389251482,0.29543550359094245
d12-s8,12,8,1010,0.4007936507936508,middle,4,0.5287026874305819,0.07795335890153679,0.4990690413591224,0.29543550359094245
d12-s8,12,8,1010,0.4007936507936508,middle,5,0.5443712412620094,0.08710151431807506,0.5415865208717928,0.29543550359094245
d12-s8,12,8,1010,0.4007936507936508,middle,6,0.5417186699870765,0.09315810795026147,0.5820820018252071,0.29543550359094245
d12-s8,12,8,1010,0.4007936507936508,middle,7,0.5033478119117208,0.06678610501676904,0.44911260680319137,0.29543550359094245
d12-s8,12,8,1111,0.44087301587301586,middle,0,0.5723909364536555,0.10035810958757685,0.5283460252703981,0.33184958524151487
d12-s8,12,8,1111,0.44087301587301586,middle,1,0.5635139545483081,0.09435362385977317,0.5045597822251243,0.33184958524151487
d12-s8,12,8,1111,0.44087301587301586,middle,2,0.6515882537289459,0.12327887712659724,0.5701303284578099,0.33184958524151487
d12-s8,12,8,1111,0.44087301587301586,middle,3,0.5940336252707169,0.10410760404264835,0.5281169950854095,0.33184958524151487
d12-s8,12,8,1111,0.44087301587301586,middle,4,0.5485727116335257,0.09568863795874862,0.5256357480061477,0.33184958524151487
d12-s8,12,8,1111,0.44087301587301586,middle,5,0.5751251022415054,0.11344530181722848,0.5944056272131762,0.33184958524151487
d12-s8,12,8,1111,0.44087301587301586,middle,6,0.5877829418223939,0.10737124569972027,0.5504650301436933,0.33184958524151487
d12-s8,12,8,1111,0.44087301587301586,middle,7,0.6167113725033951,0.12250959267227725,0.5986139861599413,0.33184958524151487
d12-s8,12,8,1212,0.48095238095238096,middle,0,0.6514648181318856,0.10732587279162614,0.4992142854561744,0.3300095116256217
d12-s8,12,8,1212,0.48095238095238096,middle,1,0.6417892854953435,0.11428100432654195,0.539579111421072,0.3300095116256217
d12-s8,12,8,1212,0.48095238095238096,middle,2,0.631426340910172,0.11662425059841364,0.5596799042251842,0.3300095116256217
d12-s8,12,8,1212,0.48095238095238096,middle,3,0.5895829287236671,0.10457854066460709,0.5374910285351024,0.3300095116256217
d12-s8,12,8,1212,0.48095238095238096,middle,4,0.5698025657638888,0.1020275196875042,0.5425833605389894,0.3300095116256217
d12-s8,12,8,1212,0.48095238095238096,middle,5,0.5858522480298308,0.10524930178774076,0.544383138783809,0.3300095116256217
d12-s8,12,8,1212,0.48095238095238096,middle,6,0.6155909882265712,0.11590888824007328,0.5705556749220383,0.3300095116256217
d12-s8,12,8,1212,0.48095238095238096,middle,7,0.6304981626624518,0.10216278589456579,0.49100107675431864,0.3300095116256217
d12-s8,12,8,1313,0.5210317460317461,middle,0,0.582726364315936,0.07721233458169913,0.4524934027623677,0.29282608753325007
d12-s8,12,8,1313,0.5210317460317461,middle,1,0.6070821615542499,0.08702642467428577,0.48954644932824587,0.29282608753325007
d12-s8,12,8,1313,0.5210317460317461,middle,2,0.6204418383842739,0.08978552238833068,0.49419172935072253,0.29282608753325007
d12-s8,12,8,1313,0.5210317460317461,middle,3,0.6522182640858709,0.09548302778755946,0.4999464179079029,0.29282608753325007
d12-s8,12,8,1313,0.5210317460317461,middle,4,0.6038626503349824,0.09099670961016049,0.5146094476265649,0.29282608753325007
d12-s8,12,8,1313,0.5210317460317461,middle,5,0.5797217973295169,0.08055348308420329,0.4745204448879702,0.29282608753325007
d12-s8,12,8,1313,0.5210317460317461,middle,6,0.5934220964583068,0.0784710686936602,0.45158144494373187,0.29282608753325007
d12-s8,12,8,1313,0.5210317460317461,middle,7,0.6123980339968049,0.0888908471631404,0.4956938064030987,0.29282608753325007
d12-s8,12,8,1414,0.5611111111111111,middle,0,0.6059619986355875,0.1002075517474405,0.5461191174161583,0.30280823556202097
d12-s8,12,8,1414,0.5611111111111111,middle,1,0.5864616084529656,0.08407235143239827,0.4734192626301042,0.30280823556202097
d12-s8,12,8,1414,0.5611111111111111,middle,2,0.6379844862776739,0.09528242009200533,0.49321352624487436,0.30280823556202097
d12-s8,12,8,1414,0.5611111111111111,middle,3,0.6265648087913231,0.09731763589749905,0.5129297260509061,0.30280823556202097
d12-s8,12,8,1414,0.5611111111111111,middle,4,0.6373905312291179,0.09482269766040406,0.4912912354840817,0.30280823556202097
d12-s8,12,8,1414,0.5611111111111111,middle,5,0.6283464724543912,0.0786772370403735,0.4135064004947249,0.30280823556202097
d12-s8,12,8,1414,0.5611111111111111,middle,6,0.6189640407070144,0.10215914015365801,0.5450597683411028,0.30280823556202097
d12-s8,12,8,1414,0.5611111111111111,middle,7,0.6039402773253502,0.0855417801113531,0.4677530272916021,0.30280823556202097
d12-s8,12,8,1515,0.6011904761904762,middle,0,0.7260444188624522,0.1388738422722569,0.5293775931674536,0.3613197533035307
d12-s8,12,8,1515,0.6011904761904762,middle,1,0.7381261026760202,0.16334154234984155,0.6124552803422558,0.3613197533035307
d12-s8,12,8,1515,0.6011904761904762,middle,2,0.658503478030185,0.11997552698061426,0.504246494895728,0.3613197533035307
d12-s8,12,8,1515,0.6011904761904762,middle,3,0.7055262993101857,0.14516169729484307,0.5694388915265178,0.3613197533035307
d12-s8,12,8,1515,0.6011904761904762,middle,4,0.6443134517856917,0.11146680538009214,0.4788027663597604,0.3613197533035307
d12-s8,12,8,1515,0.6011904761904762,middle,5,0.624320447560499,0.12066608899475204,0.5349164732527262,0.3613197533035307
d12-s8,12,8,1515,0.6011904761904762,middle,6,0.6268224847462182,0.10456249150512663,0.4616785011257094,0.3613197533035307
d12-s8,12,8,1515,0.6011904761904762,middle,7,0.6610025703016623,0.12591797210493805,0.5272212027334081,0.3613197533035307
d12-s8,12,8,1616,0.6412698412698413,middle,0,0.725066829758238,0.1210216594644432,0.5221932341624733,0.3196346299396361
d12-s8,12,8,1616,0.6412698412698413,middle,1,0.6499979706879263,0.09626425137549402,0.46333937804786207,0.3196346299396361
d12-s8,12,8,1616,0.6412698412698413,middle,2,0.6557113844016019,0.08984855685706568,0.4286911879109386,0.3196346299396361
d12-s8,12,8,1616,0.6412698412698413,middle,3,0.6566857753029214,0.09989626144411008,0.47592421331188245,0.3196346299396361
d12-s8,12,8,1616,0.6412698412698413,middle,4,0.6243148624682124,0.08111526725146039,0.40648554273232457,0.3196346299396361
d12-s8,12,8,1616,0.6412698412698413,middle,5,0.6555546982695835,0.099889569279717,0.4767134228615022,0.3196346299396361
d12-s8,12,8,1616,0.6412698412698413,middle,6,0.7077568503896865,0.10927874088054566,0.4830563273777607,0.3196346299396361
d12-s8,12,8,1616,0.6412698412698413,middle,7,0.7085498076990685,0.11982606346306467,0.5290869892202339,0.3196346299396361
d12-s8,12,8,1717,0.6813492063492064,middle,0,0.6987807111184023,0.1045843430194692,0.508050893602507,0.2945903691544931
d12-s8,12,8,1717,0.6813492063492064,middle,1,0.7247810674471484,0.10230563145211294,0.4791529379056507,0.2945903691544931
d12-s8,12,8,1717,0.6813492063492064,middle,2,0.7008392692712184,0.09158645277979321,0.44360278697413924,0.2945903691544931
d12-s8,12,8,1717,0.6813492063492064,middle,3,0.6650008360061553,0.08288962597061039,0.42311599578098097,0.2945903691544931
d12-s8,12,8,1717,0.6813492063492064,middle,4,0.6102251578091404,0.0744654026576467,0.41423413985736074,0.2945903691544931
d12-s8,12,8,1717,0.6813492063492064,middle,5,0.6260601350934426,0.07486698001925801,0.40593427241722,0.2945903691544931
d12-s8,12,8,1717,0.6813492063492064,middle,6,0.6331962316797943,0.07633966298700251,0.40925441394809947,0.2945903691544931
d12-s8,12,8,1717,0.6813492063492064,middle,7,0.6565956159298908,0.0782958836074527,0.4047831320080051,0.2945903691544931
d12-s8,12,8,1818,0.7214285714285714,middle,0,0.6576371518745117,0.07229706220439072,0.4084983568229702,0.2691187744237162
d12-s8,12,8,1818,0.7214285714285714,middle,1,0.6597703110306568,0.0759756985835418,0.4278957144299111,0.2691187744237162
d12-s8,12,8,1818,0.7214285714285714,middle,2,0.6281989011419717,0.06825871410903216,0.40375408918017774,0.2691187744237162
d12-s8,12,8,1818,0.7214285714285714,middle,3,0.6918024555069531,0.08614846424054423,0.46272338063106233,0.2691187744237162
d12-s8,12,8,1818,0.7214285714285714,middle,4,0.6805196907255362,0.07597494518459227,0.4148448501080515,0.2691187744237162
d12-s8,12,8,1818,0.7214285714285714,middle,5,0.6370673132413045,0.06270547859357947,0.3657431220430411,0.2691187744237162
d12-s8,12,8,1818,0.7214285714285714,middle,6,0.601316674276973,0.06141855828124954,0.37953547426294987,0.2691187744237162
d12-s8,12,8,1818,0.7214285714285714,middle,7,0.670320864716382,0.0767777585531204,0.4256069343169112,0.2691187744237162
d12-s8,12,8,1919,0.7615079365079365,late,0,0.6257475435511267,0.05607344670532594,0.35488942109988303,0.2525021293858185
d12-s8,12,8,1919,0.7615079365079365,late,1,0.64784443402559,0.07184902446263615,0.4392230253613651,0.2525021293858185
d12-s8,12,8,1919,0.7615079365079365,late,2,0.6320349779243064,0.06367403575173777,0.39898467838430524,0.2525021293858185
d12-s8,12,8,1919,0.7615079365079365,late,3,0.7019834152080283,0.07175859318068059,0.4048386976797533,0.2525021293858185
d12-s8,12,8,1919,0.7615079365079365,late,4,0.6671630953182464,0.06786146074638118,0.4028340233319701,0.2525021293858185
d12-s8,12,8,1919,0.7615079365079365,late,5,0.6267036821165578,0.05768989326517229,0.3645628780746125,0.2525021293858185
d12-s8,12,8,1919,0.7615079365079365,late,6,0.6479868874312245,0.06229609606592054,0.38074093214987165,0.2525021293858185
d12-s8,12,8,1919,0.7615079365079365,late,7,0.6505715974700659,0.054873667661345396,0.33404413015780604,0.2525021293858185
d12-s8,12,8,2020,0.8015873015873016,late,0,0.6830262580630173,0.07856215143061043,0.4403119846485457,0.2612254354241291
d12-s8,12,8,2020,0.8015873015873016,late,1,0.6542354042442531,0.059868852537754334,0.3503091089076776,0.2612254354241291
d12-s8,12,8,2020,0.8015873015873016,late,2,0.6281898398643747,0.053341370061207496,0.32505570787501004,0.2612254354241291
d12-s8,12,8,2020,0.8015873015873016,late,3,0.6585632380502849,0.059006107286879904,0.3429920222051173,0.2612254354241291
d12-s8,12,8,2020,0.8015873015873016,late,4,0.8561086134186863,0.10218308437741554,0.456914225285039,0.2612254354241291
d12-s8,12,8,2020,0.8015873015873016,late,5,0.6987966829991457,0.0676022597983101,0.37033513506112836,0.2612254354241291
d12-s8,12,8,2020,0.8015873015873016,late,6,0.6299856885540926,0.060762028273195295,0.36922076435639917,0.2612254354241291
d12-s8,12,8,2020,0.8015873015873016,late,7,0.6518192809843404,0.06767475782463499,0.3974514133578542,0.2612254354241291
d12-s8,12,8,2121,0.8416666666666667,late,0,0.666279670527028,0.06265905090952315,0.36594478044890255,0.2569873185875616
d12-s8,12,8,2121,0.8416666666666667,late,1,0.64458174074252,0.06281023474872623,0.37917589856260137,0.2569873185875616
d12-s8,12,8,2121,0.8416666666666667,late,2,0.6140608236663689,0.06095860721324509,0.386288653612535,0.2569873185875616
d12-s8,12,8,2121,0.8416666666666667,late,3,0.6359718950797506,0.0630909690423625,0.3860269107537748,0.2569873185875616
d12-s8,12,8,2121,0.8416666666666667,late,4,0.6335881271771323,0.06711813928965686,0.4122125260519293,0.2569873185875616
d12-s8,12,8,2121,0.8416666666666667,late,5,0.6391971306418947,0.06320088531343837,0.38474824912400374,0.2569873185875616
d12-s8,12,8,2121,0.8416666666666667,late,6,0.6443351678534355,0.06920687300675318,0.4179513169879784,0.2569873185875616
d12-s8,12,8,2121,0.8416666666666667,late,7,0.6593277376420903,0.07356117888029037,0.43414583692264486,0.2569873185875616
d12-s8,12,8,2222,0.8817460317460317,late,0,0.6344599765557477,0.054182224169998745,0.3639359801562253,0.2346538067827178
d12-s8,12,8,2222,0.8817460317460317,late,1,0.643812993124886,0.05453055902353334,0.36095462307682824,0.2346538067827178
d12-s8,12,8,2222,0.8817460317460317,late,2,0.6569356515397662,0.0477085905796475,0.30948966514905685,0.2346538067827178
d12-s8,12,8,2222,0.8817460317460317,late,3,0.647380680040896,0.048328371372592625,0.31813746879596466,0.2346538067827178
d12-s8,12,8,2222,0.8817460317460317,late,4,0.7147653255280645,0.06741233463593704,0.401928023868637,0.2346538067827178
d12-s8,12,8,2222,0.8817460317460317,late,5,0.6145106100170542,0.0515918522378057,0.35778664867015186,0.2346538067827178
d12-s8,12,8,2222,0.8817460317460317,late,6,0.6394856719051577,0.055469207711430914,0.3696524085636204,0.2346538067827178
d12-s8,12,8,2222,0.8817460317460317,late,7,0.691500210169652,0.060036171990393544,0.36999262931060084,0.2346538067827178
d12-s8,12,8,2323,0.9218253968253968,late,0,0.672879466238122,0.056062863590230196,0.3608995339435286,0.2308615888626613
d12-s8,12,8,2323,0.9218253968253968,late,1,0.6473175166157495,0.05265586354397732,0.3523527779971804,0.2308615888626613
d12-s8,12,8,2323,0.9218253968253968,late,2,0.677859358023045,0.057328614969717175,0.36633648437839095,0.2308615888626613
d12-s8,12,8,2323,0.9218253968253968,late,3,0.6681384713123549,0.05365605541957994,0.34785686812044725,0.2308615888626613
d12-s8,12,8,2323,0.9218253968253968,late,4,0.6618184938886166,0.056958370308258725,0.37279233614259133,0.2308615888626613
d12-s8,12,8,2323,0.9218253968253968,late,5,0.6427082057645682,0.046979289168084463,0.31662187485384197,0.2308615888626613
d12-s8,12,8,2323,0.9218253968253968,late,6,0.6348328540119509,0.05093444824041001,0.3475365865792971,0.2308615888626613
d12-s8,12,8,2323,0.9218253968253968,late,7,0.6482073823665574,0.05329002119784848,0.35610677792092277,0.2308615888626613
d12-s8,12,8,2424,0.9619047619047619,late,0,0.6785364159894379,0.0607643215454714,0.37329957548064563,0.23989323258704495
d12-s8,12,8,2424,0.9619047619047619,late,1,0.6636795285992112,0.05784878927152694,0.3633438849108775,0.23989323258704495
d12-s8,12,8,2424,0.9619047619047619,late,2,0.6386250003330114,0.05825366173327379,0.38024132711218395,0.23989323258704495
d12-s8,12,8,2424,0.9619047619047619,late,3,0.6452303245261182,0.061981584649180826,0.40043304404481306,0.23989323258704495
d12-s8,12,8,2424,0.9619047619047619,late,4,0.6484354088071631,0.058649018433689803,0.37703010520067864,0.23989323258704495
d12-s8,12,8,2424,0.9619047619047619,late,5,0.6066349979883934,0.05162093229112824,0.35471567876302157,0.23989323258704495
d12-s8,12,8,2424,0.9619047619047619,late,6,0.6279928552348695,0.05496377161569656,0.36484115925275656,0.23989323258704495
d12-s8,12,8,2424,0.9619047619047619,late,7,0.6661283783543339,0.057686333887568386,0.36099152562228115,0.23989323258704495
d12-s9,12,9,0,0.0,early,0,0.48193419668049764,0.0964025287852656,0.6464505969084294,0.3094320836356554
d12-s9,12,9,0,0.0,early,1,0.5718310792660444,0.11622317664936077,0.656840078047361,0.3094320836356554
d12-s9,12,9,0,0.0,early,2,0.5295163646146782,0.09796770493348668,0.597913288789778,0.3094320836356554
d12-s9,12,9,0,0.0,early,3,0.5142602777766079,0.09484112796055226,0.5960029215836786,0.3094320836356554
d12-s9,12,9,0,0.0,early,4,0.5045175614660524,0.10403020304517194,0.6663736511245908,0.3094320836356554
d12-s9,12,9,0,0.0,early,5,0.47307134954012425,0.09544705742799055,0.65203446983477,0.3094320836356554
d12-s9,12,9,0,0.0,early,6,0.47392245216230094,0.08094202626836272,0.5519521716488603,0.3094320836356554
d12-s9,12,9,0,0.0,early,7,0.5251771003740342,0.11076148242033203,0.6815812534780241,0.3094320836356554
d12-s9,12,9,101,0.04007936507936508,early,0,0.37809854131138265,0.04933309109245543,0.5725358880399122,0.22789280384448346
d12-s9,12,9,101,0.04007936507936508,early,1,0.37089671877301594,0.04987894641016093,0.5901109431439086,0.22789280384448346
d12-s9,12,9,101,0.04007936507936508,early,2,0.3774487888260658,0.05021629227143527,0.5837891182220862,0.22789280384448346
d12-s9,12,9,101,0.04007936507936508,early,3,0.3749967614669831,0.05016574542035364,0.5870149217948204,0.22789280384448346
d12-s9,12,9,101,0.04007936507936508,early,4,0.440694927862248,0.06086328913792841,0.6060197176876181,0.22789280384448346
d12-s9,12,9,101,0.04007936507936508,early,5,0.39268262620494193,0.054570890755156504,0.6098018593559075,0.22789280384448346
d12-s9,12,9,101,0.04007936507936508,early,6,0.35966065705174927,0.04351229653635723,0.5308703384352775,0.22789280384448346
d12-s9,12,9,101,0.04007936507936508,early,7,0.40305927687137205,0.05497023552265423,0.5984502663797172,0.22789280384448346
d12-s9,12,9,202,0.08015873015873017,early,0,0.5043297104668618,0.07116138982211853,0.5610795602605153,0.2514811397779595
d12-s9,12,9,202,0.08015873015873017,early,1,0.47449430789789343,0.059891892141403,0.5019166547885063,0.2514811397779595
d12-s9,12,9,202,0.08015873015873017,early,2,0.4918594326624074,0.05701176286020732,0.460912032073777,0.2514811397779595
d12-s9,12,9,202,0.08015873015873017,early,3,0.5257025151016069,0.05410541465950662,0.4092561882320944,0.2514811397779595
d12-s9,12,9,202,0.08015873015873017,early,4,0.4760593666303079,0.05570452890550321,0.4652902704860908,0.2514811397779595
d12-s9,12,9,202,0.08015873015873017,early,5,0.5297387449969062,0.0729081571627545,0.5472792254195792,0.2514811397779595
d12-s9,12,9,202,0.08015873015873017,early,6,0.5108684434799032,0.06922104847064106,0.5387951480028781,0.2514811397779595
d12-s9,12,9,202,0.08015873015873017,early,7,0.4992474316400549,0.06606503739542874,0.5261994936025024,0.2514811397779595
d12-s9,12,9,303,0.12023809523809524,early,0,0.4600511045419248,0.04817115852197515,0.4282103695277845,0.24452531868427999
d12-s9,12,9,303,0.12023809523809524,early,1,0.45942859661373603,0.053868923608201114,0.47950864370429674,0.24452531868427999
d12-s9,12,9,303,0.12023809523809524,early,2,0.4828728024005381,0.05938966377777044,0.5029841367663054,0.24452531868427999
d12-s9,12,9,303,0.12023809523809524,early,3,0.4746083546066304,0.056516379499362154,0.4869844795052775,0.24452531868427999
d12-s9,12,9,303,0.12023809523809524,early,4,0.48895863658027144,0.0653636614731136,0.546689102494299,0.24452531868427999
d12-s9,12,9,303,0.12023809523809524,early,5,0.5331060859214004,0.06595669428878773,0.505966084912759,0.24452531868427999
d12-s9,12,9,303,0.12023809523809524,early,6,0.569377864909999,0.07313906100797375,0.525321247884304,0.24452531868427999
d12-s9,12,9,303,0.12023809523809524,early,7,0.48971756826373436,0.056931786556742976,0.47542859002030646,0.24452531868427999
d12-s9,12,9,404,0.16031746031746033,early,0,0.48163467923320696,0.06690626882099794,0.5367706551725141,0.25879763062247363
d12-s9,12,9,404,0.16031746031746033,early,1,0.4960826061529034,0.06921780604607733,0.5391424574007379,0.25879763062247363
d12-s9,12,9,404,0.16031746031746033,early,2,0.4783662368205014,0.06263553254921389,0.5059410979859367,0.25879763062247363
d12-s9,12,9,404,0.16031746031746033,early,3,0.4777082833801501,0.06614720232403248,0.535042662659923,0.25879763062247363
d12-s9,12,9,404,0.16031746031746033,early,4,0.5081129212486358,0.06848199733492202,0.5207819020089843,0.25879763062247363
d12-s9,12,9,404,0.16031746031746033,early,5,0.5016156260557774,0.07126501485387086,0.5489654687645386,0.25879763062247363
d12-s9,12,9,404,0.16031746031746033,early,6,0.4790627135284406,0.06584092763888404,0.5310596134886104,0.25879763062247363
d12-s9,12,9,404,0.16031746031746033,early,7,0.4750499328920385,0.06412719761733054,0.5216061514549493,0.25879763062247363
d12-s9,12,9,505,0.2003968253968254,early,0,0.42421165376070674,0.048026568248160054,0.46976026070198346,0.2410031311864173
d12-s9,12,9,505,0.2003968253968254,early,1,0.4490832580568231,0.05471037662066877,0.5054988298181763,0.2410031311864173
d12-s9,12,9,505,0.2003968253968254,early,2,0.4576143473896459,0.06170319018848165,0.5594809468922312,0.2410031311864173
d12-s9,12,9,505,0.2003968253968254,early,3,0.44029516292902354,0.05492394496082922,0.5176010204028588,0.2410031311864173
d12-s9,12,9,505,0.2003968253968254,early,4,0.4918578118468157,0.0695958319802994,0.5871120208825155,0.2410031311864173
d12-s9,12,9,505,0.2003968253968254,early,5,0.4627399762787289,0.05966538737561044,0.5350110593565967,0.2410031311864173
d12-s9,12,9,505,0.2003968253968254,early,6,0.45388127387923416,0.05532905693477071,0.5058110557332348,0.2410031311864173
d12-s9,12,9,505,0.2003968253968254,early,7,0.4543504094654403,0.05984269871354984,0.5465093062016041,0.2410031311864173
d12-s9,12,9,606,0.24047619047619048,early,0,0.5690797258730937,0.12390759109694516,0.7022402500496889,0.3100552447772428
d12-s9,12,9,606,0.24047619047619048,early,1,0.5052631649923951,0.0937713139821914,0.5985677050854912,0.3100552447772428
d12-s9,12,9,606,0.24047619047619048,early,2,0.48476667872828477,0.08892280821474073,0.5916179293780444,0.3100552447772428
d12-s9,12,9,606,0.24047619047619048,early,3,0.460526557972493,0.08288147173413739,0.5804484979800585,0.3100552447772428
d12-s9,12,9,606,0.24047619047619048,early,4,0.4949880879346384,0.0984271909731635,0.64132956503604,0.3100552447772428
d12-s9,12,9,606,0.24047619047619048,early,5,0.45538133335238157,0.08192740157254613,0.5802496329693584,0.3100552447772428
d12-s9,12,9,606,0.24047619047619048,early,6,0.49182469756648844,0.09792320142037736,0.642149557800868,0.3100552447772428
d12-s9,12,9,606,0.24047619047619048,early,7,0.5105778738007749,0.10370125896401887,0.6550628287980832,0.3100552447772428
d12-s9,12,9,707,0.28055555555555556,middle,0,0.4754640552290225,0.08224282871610514,0.6039401625989984,0.28640885272626837
d12-s9,12,9,707,0.28055555555555556,middle,1,0.48487084143699954,0.08440202837042178,0.6077715662601225,0.28640885272626837
d12-s9,12,9,707,0.28055555555555556,middle,2,0.4989466598780451,0.08142969986954143,0.5698260203133214,0.28640885272626837
d12-s9,12,9,707,0.28055555555555556,middle,3,0.4990011908243682,0.0791169145055117,0.5535811864580934,0.28640885272626837
d12-s9,12,9,707,0.28055555555555556,middle,4,0.48017499053561025,0.08341999933995034,0.6065745824880094,0.28640885272626837
d12-s9,12,9,707,0.28055555555555556,middle,5,0.47954338406412084,0.08104718638106304,0.590097264280173,0.28640885272626837
d12-s9,12,9,707,0.28055555555555556,middle,6,0.4587335753553913,0.07289548925572109,0.5548220205551251,0.28640885272626837
d12-s9,12,9,707,0.28055555555555556,middle,7,0.4880204992249063,0.09096788717848509,0.6508240684366539,0.28640885272626837
d12-s9,12,9,808,0.32063492063492066,middle,0,0.501546167838602,0.08707437638028208,0.6151593584856556,0.2822226210737384
d12-s9,12,9,808,0.32063492063492066,middle,1,0.5165871400027758,0.08757688535002071,0.600695092669307,0.2822226210737384
d12-s9,12,9,808,0.32063492063492066,middle,2,0.47789305065986853,0.0702920147184316,0.5211748560627755,0.2822226210737384
d12-s9,12,9,808,0.32063492063492066,middle,3,0.4700529427841938,0.07448963227668891,0.5615096617603408,0.2822226210737384
d12-s9,12,9,808,0.32063492063492066,middle,4,0.4826668337485558,0.07575311151011951,0.5561106310583228,0.2822226210737384
d12-s9,12,9,808,0.32063492063492066,middle,5,0.5060845540345674,0.07984099427876185,0.5589990027644114,0.2822226210737384
d12-s9,12,9,808,0.32063492063492066,middle,6,0.505609605316701,0.07801650973876537,0.5467381518254861,0.2822226210737384
d12-s9,12,9,808,0.32063492063492066,middle,7,0.5003413584843034,0.08591899569191562,0.6084585071792014,0.2822226210737384
d12-s9,12,9,909,0.3607142857142857,middle,0,0.5285983949119455,0.0954702891564211,0.588267603326992,0.30702056459427735
d12-s9,12,9,909,0.3607142857142857,middle,1,0.5379677312100636,0.10240913472528378,0.6200332853833409,0.30702056459427735
d12-s9,12,9,909,0.3607142857142857,middle,2,0.5397211832779402,0.0970853841484819,0.5858911305565757,0.30702056459427735
d12-s9,12,9,909,0.3607142857142857,middle,3,0.47326795544847616,0.07249244364690738,0.4989053646395764,0.30702056459427735
d12-s9,12,9,909,0.3607142857142857,middle,4,0.5013292346553878,0.08438182910653277,0.5482244975908289,0.30702056459427735
d12-s9,12,9,909,0.3607142857142857,middle,5,0.520401906302257,0.09646640176766846,0.6037675040134599,0.30702056459427735
d12-s9,12,9,909,0.3607142857142857,middle,6,0.5195299019473376,0.09161113686167224,0.5743415790316162,0.30702056459427735
d12-s9,12,9,909,0.3607142857142857,middle,7,0.6420139050270227,0.11439281099669013,0.5803457813431598,0.30702056459427735
d12-s9,12,9,1010,0.4007936507936508,middle,0,0.5218808099571773,0.07703020202869756,0.5200503264819988,0.283820875774221
d12-s9,12,9,1010,0.4007936507936508,middle,1,0.5265379223620106,0.07877532442905263,0.5271281499139696,0.283820875774221
d12-s9,12,9,1010,0.4007936507936508,middle,2,0.6103035625656934,0.09753531359380582,0.5630819990136895,0.283820875774221
d12-s9,12,9,1010,0.4007936507936508,middle,3,0.5722845289213173,0.08326701643387735,0.5126449250324946,0.283820875774221
d12-s9,12,9,1010,0.4007936507936508,middle,4,0.5310729236565247,0.0686118069719702,0.45519801706193685,0.283820875774221
d12-s9,12,9,1010,0.4007936507936508,middle,5,0.5484498373094843,0.08273067228469023,0.5314780167174185,0.283820875774221
d12-s9,12,9,1010,0.4007936507936508,middle,6,0.515494358967979,0.07580301275291158,0.5181055133657354,0.283820875774221
d12-s9,12,9,1010,0.4007936507936508,middle,7,0.5036841206033111,0.06618399085202488,0.46296734146808316,0.283820875774221
d12-s9,12,9,1111,0.44087301587301586,middle,0,0.5838011387188252,0.10225603247069853,0.5576423323380332,0.3141002379408455
d12-s9,12,9,1111,0.44087301587301586,middle,1,0.5448976463482661,0.07741777596504698,0.45233218821633275,0.3141002379408455
d12-s9,12,9,1111,0.44087301587301586,middle,2,0.6502313733951139,0.11163540945633577,0.546595162846506,0.3141002379408455
d12-s9,12,9,1111,0.44087301587301586,middle,3,0.5881173086524903,0.09136728508332374,0.49460499025328386,0.3141002379408455
d12-s9,12,9,1111,0.44087301587301586,middle,4,0.5503008756433391,0.08792895586682392,0.5087020019972486,0.3141002379408455
d12-s9,12,9,1111,0.44087301587301586,middle,5,0.5736971971320028,0.1038549940314465,0.5763368541260909,0.3141002379408455
d12-s9,12,9,1111,0.44087301587301586,middle,6,0.5987851818635107,0.10351048752023408,0.5503576966083084,0.3141002379408455
d12-s9,12,9,1111,0.44087301587301586,middle,7,0.5731727779029723,0.0931324655234872,0.5173057181003252,0.3141002379408455
d12-s9,12,9,1212,0.48095238095238096,middle,0,0.7120061116304515,0.13773740261836973,0.5514568843385004,0.3507975929605558
d12-s9,12,9,1212,0.48095238095238096,middle,1,0.6562084003160777,0.12710689241854298,0.5521673343059502,0.3507975929605558
d12-s9,12,9,1212,0.48095238095238096,middle,2,0.6636666408285267,0.12828030871763568,0.5510022893322418,0.3507975929605558
d12-s9,12,9,1212,0.48095238095238096,middle,3,0.6047972616483746,0.10978290127862765,0.5174498709890187,0.3507975929605558
d12-s9,12,9,1212,0.48095238095238096,middle,4,0.564376984315005,0.09486764556235336,0.4791728721661898,0.3507975929605558
d12-s9,12,9,1212,0.48095238095238096,middle,5,0.6430083576670749,0.1280123392633937,0.5675166548908649,0.3507975929605558
